GCA_001005285.1_ASM100528v1_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
yceJ_1	Cluster_56561	56	3	5.357	4.167
yceI	Cluster_56561	209	3	1.435	3.846
rhlE_1	Cluster_52646	216	65	30.093	2.703
metF	Cluster_75182	219	7	3.196	3.125
ahcY	Cluster_32860	218	6	2.752	4.762
nhaP	Cluster_58892	212	6	2.83	2.439
mltA	Cluster_127473	157	7	4.459	4.762
yqjC	Cluster_94615	193	2	1.036	3.125
ligB	Cluster_74407	204	6	2.941	3.03
metK	Cluster_50354	215	7	3.256	3.226
COQ3_1	Cluster_50354	207	4	1.932	1.923
tktA	Cluster_50354	210	7	3.333	3.333
epd	Cluster_79592	215	3	1.395	3.125
pgk	Cluster_79592	217	3	1.382	3.125
cbbA	Cluster_116342	215	175	81.395	7.692
rcsC_3	Cluster_60897	221	1	0.452	0.735
ygjP	Cluster_60897	219	5	2.283	2.5
yccS	Cluster_128163	214	67	31.308	3.125
dbpA_1	Cluster_142042	31	8	25.806	5.556
hsrA	Cluster_135261	102	4	3.922	4.167
dmdC_1	Cluster_18199	221	2	0.905	1.266
putA	Cluster_23541	208	3	1.442	2.703
putP	Cluster_23541	214	6	2.804	2.703
rlmJ	Cluster_96798	215	6	2.791	2.381
tobZ	Cluster_66394	218	3	1.376	2.326
mshA_1	Cluster_66394	220	2	0.909	1.205
msbA_1	Cluster_49550	62	5	8.065	2.941
hldE	Cluster_95823	215	150	69.767	4.348
yhaJ_1	Cluster_126835	212	5	2.358	1.754
waaA	Cluster_126835	215	5	2.326	2.857
hisC_2	Cluster_17189	221	2	0.905	1.282
yfcA_1	Cluster_17189	201	2	0.995	1.429
ydfG_1	Cluster_17189	12	2	16.667	12.5
ydfG_2	Cluster_17189	12	1	8.333	12.5
fdoG_1	Cluster_97354	213	19	8.92	2.703
fdoG_2	Cluster_97354	213	19	8.92	2.778
fdoH	Cluster_97354	214	18	8.411	2.5
fdoI	Cluster_97354	213	18	8.451	2.5
fdhE	Cluster_97354	210	18	8.571	2.5
selA	Cluster_86201	207	5	2.415	2.632
selB	Cluster_86201	209	5	2.392	2.564
ansA_1	Cluster_136769	11	3	27.273	14.286
alsT	Cluster_68696	164	115	70.122	7.143
rmlD_1	Cluster_55189	60	3	5.0	3.226
wbgU	Cluster_55189	107	4	3.738	4.545
ompW	Cluster_110594	216	7	3.241	3.846
ytrE	Cluster_93914	136	6	4.412	5.882
cnoX	Cluster_167969	220	47	21.364	4.545
nrdR	Cluster_36495	220	1	0.455	5.882
ribD	Cluster_36495	211	1	0.474	6.667
ribE	Cluster_36495	218	1	0.459	5.882
ribBA_1	Cluster_36495	208	1	0.481	2.941
ribH	Cluster_123279	206	6	2.913	6.667
nusB	Cluster_123279	219	6	2.74	5.263
thiL	Cluster_123279	214	6	2.804	5.556
pgpA	Cluster_123279	220	6	2.727	5.556
btuF	Cluster_93224	147	5	3.401	4.762
btuB_1	Cluster_112794	220	1	0.455	0.935
dxs_1	Cluster_108983	5	1	20.0	20.0
dxs_2	Cluster_108983	5	2	40.0	25.0
ispA	Cluster_69679	218	5	2.294	2.381
xseB	Cluster_69679	220	5	2.273	2.326
ribB	Cluster_29743	195	9	4.615	4.545
besA_1	Cluster_129512	9	5	55.556	25.0
pfeS_1	Cluster_62525	149	3	2.013	3.03
ompR_2	Cluster_62525	220	2	0.909	1.389
fpvA_2	Cluster_62525	190	3	1.579	1.613
prtR_1	Cluster_72472	77	3	3.896	1.887
ppa	Cluster_121878	196	8	4.082	6.667
mtfA	Cluster_63328	220	6	2.727	2.174
dedA	Cluster_63328	219	6	2.74	2.381
eutC	Cluster_70476	219	4	1.826	2.222
eutB	Cluster_70476	216	4	1.852	2.174
potE_1	Cluster_70476	75	4	5.333	3.333
adh	Cluster_41736	33	3	9.091	9.091
acoR_1	Cluster_41736	217	4	1.843	1.266
mpl	Cluster_139511	217	156	71.889	5.556
ubiX	Cluster_139511	214	155	72.43	6.667
cidA	Cluster_86507	22	6	27.273	11.111
yohK	Cluster_86507	22	4	18.182	12.5
proA_1	Cluster_58383	114	1	0.877	2.439
nadD	Cluster_58383	218	5	2.294	2.5
rsfS	Cluster_58383	221	5	2.262	2.439
rlmH	Cluster_58383	219	5	2.283	2.564
mrdA_1	Cluster_58383	216	5	2.315	1.562
mrdB	Cluster_58383	219	5	2.283	2.439
mltB	Cluster_58383	198	5	2.525	2.439
rlpA_2	Cluster_58383	212	2	0.943	1.562
dacC	Cluster_38840	145	5	3.448	3.571
lipB	Cluster_135669	219	165	75.342	6.667
lipA	Cluster_135669	156	111	71.154	6.667
ykfA	Cluster_126813	213	7	3.286	3.448
holA	Cluster_163050	217	5	2.304	2.5
lptE	Cluster_163050	218	5	2.294	2.703
leuS_1	Cluster_49307	9	7	77.778	33.333
lnt	Cluster_76397	214	5	2.336	2.273
corC	Cluster_76397	218	5	2.294	2.174
ybeY	Cluster_76397	218	5	2.294	2.222
ybeZ	Cluster_76397	218	5	2.294	2.273
hemL_1	Cluster_39439	18	3	16.667	7.692
thiE_2	Cluster_39439	214	1	0.467	2.381
thiD	Cluster_39439	210	4	1.905	3.125
rcsC_4	Cluster_39439	221	1	0.452	0.787
aidB	Cluster_99501	213	6	2.817	2.041
amn	Cluster_137795	217	6	2.765	2.778
rluE	Cluster_137795	216	6	2.778	2.857
lrp_1	Cluster_167289	221	1	0.452	1.351
fieF	Cluster_105052	218	6	2.752	4.762
hrpB	Cluster_105052	177	5	2.825	5.0
yedA	Cluster_86200	209	5	2.392	2.941
rhlE_2	Cluster_148352	216	69	31.944	3.125
baiN	NO_CLUSTER_ASSOCIATION_FOUND	200	4	2.0	3.03
tesB	Cluster_120751	194	9	4.639	3.704
gph_1	Cluster_120751	191	5	2.618	1.923
lutR_2	Cluster_40413	212	2	0.943	1.149
ttuB_3	Cluster_40413	169	1	0.592	1.786
gudD	Cluster_40413	180	6	3.333	3.704
hcaR_2	Cluster_117055	181	2	1.105	1.639
gudP_1	Cluster_74908	97	4	4.124	3.226
bauD_1	Cluster_22668	67	3	4.478	3.846
aaeA_2	Cluster_98864	220	1	0.455	1.282
cysC	Cluster_10749	14	1	7.143	10.0
intA_1	Cluster_4654	136	4	2.941	1.493
ssrA	NO_CLUSTER_ASSOCIATION_FOUND	236	228	96.61	25.0
rhtA	NO_CLUSTER_ASSOCIATION_FOUND	205	135	65.854	4.0
soxR	Cluster_126836	210	10	4.762	3.03
sttH	Cluster_140555	36	5	13.889	7.692
sutR	Cluster_128838	84	7	8.333	4.0
mrpA	Cluster_83545	200	18	9.0	6.25
mnhC1	Cluster_83545	217	18	8.295	4.348
mrpD	Cluster_83545	214	18	8.411	4.762
dksA_1	Cluster_33451	217	1	0.461	1.493
echA8	Cluster_26750	128	3	2.344	4.762
mmgC_1	Cluster_26750	219	2	0.913	1.471
thlA_2	Cluster_26750	165	3	1.818	2.439
cysL_2	Cluster_92959	68	2	2.941	3.448
phnW	Cluster_92959	149	4	2.685	3.125
phnX_1	Cluster_92959	205	2	0.976	1.961
chrR	Cluster_80155	219	6	2.74	3.03
adiA	Cluster_75386	188	5	2.66	2.128
dnaQ	Cluster_153048	217	145	66.82	3.448
rnhA	Cluster_126809	216	108	50.0	4.545
gloB	Cluster_126809	61	22	36.066	7.143
mltD	Cluster_117020	185	7	3.784	4.348
sgrR	Cluster_102911	172	6	3.488	2.941
yejB_1	Cluster_102911	213	4	1.878	1.538
yejE_1	Cluster_102911	211	4	1.896	1.562
yejF	Cluster_102911	175	6	3.429	2.941
fecI_4	Cluster_126837	218	1	0.459	0.893
fecR_3	Cluster_126837	217	1	0.461	0.885
fptA	Cluster_125409	79	5	6.329	4.762
sotB_1	Cluster_93225	206	4	1.942	1.724
bdlA_2	Cluster_162839	216	1	0.463	1.333
kdpE	Cluster_70179	209	2	0.957	2.174
kdpD	Cluster_70179	206	2	0.971	2.174
kdpC	Cluster_70179	214	4	1.869	2.174
kdpB	Cluster_70179	137	4	2.92	2.703
kdpA	Cluster_70179	215	4	1.86	2.273
ydiK_2	Cluster_98384	197	6	3.046	2.564
menH_1	Cluster_71525	219	1	0.457	1.205
sixA	Cluster_62508	210	5	2.381	2.439
gpsA	Cluster_62508	218	5	2.294	2.222
btuB_2	Cluster_62508	220	2	0.909	0.855
rcsC_5	Cluster_62508	220	1	0.455	0.699
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
htpG	Cluster_139028	211	7	3.318	3.704
brnQ	Cluster_19635	210	6	2.857	2.564
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_119694	217	40	18.433	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA	Cluster_22437	179	164	91.62	16.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC_1	Cluster_22437	9	6	66.667	25.0
gltA	Cluster_22437	219	198	90.411	11.111
hisC_3	Cluster_66681	220	3	1.364	1.37
pal_2	Cluster_133092	221	1	0.452	1.639
etfA	Cluster_8200	153	11	7.19	5.263
etfB	Cluster_8200	159	11	6.918	5.0
proP_1	Cluster_135886	220	10	4.545	1.235
fecI_5	Cluster_81837	204	1	0.49	0.926
macA	Cluster_81837	169	1	0.592	3.448
macB_2	Cluster_81837	62	1	1.613	4.167
ttgI_2	Cluster_81837	191	1	0.524	1.587
cefD	Cluster_53753	149	6	4.027	2.857
pkn1	Cluster_53753	15	6	40.0	20.0
yojI	Cluster_135239	214	7	3.271	2.128
dhbF	Cluster_103669	39	6	15.385	8.333
lgrB_1	Cluster_103669	149	3	2.013	1.961
nlhH_1	Cluster_146192	22	2	9.091	6.25
pupA	Cluster_37536	68	1	1.471	6.25
srfAB	NO_CLUSTER_ASSOCIATION_FOUND	4	2	50.0	33.333
lgrB_2	NO_CLUSTER_ASSOCIATION_FOUND	149	31	20.805	2.0
dat	Cluster_91929	203	4	1.97	2.083
qseC_2	Cluster_43247	193	1	0.518	1.724
qseB_1	Cluster_43247	220	2	0.909	1.333
pucB	Cluster_39219	154	5	3.247	2.222
hcrC	Cluster_39219	190	6	3.158	1.961
dsbD_1	Cluster_39219	215	5	2.326	1.37
resA_1	Cluster_39219	216	3	1.389	1.852
dsbG	Cluster_39219	213	6	2.817	1.515
lgrB_3	NO_CLUSTER_ASSOCIATION_FOUND	47	11	23.404	3.448
dinG_1	Cluster_76199	220	4	1.818	1.613
ppnP	Cluster_121895	220	10	4.545	4.167
ccoN1_1	Cluster_152862	216	81	37.5	2.174
ccoP2_1	Cluster_152862	202	74	36.634	2.564
ccoN1_2	Cluster_18330	216	3	1.389	2.041
ccoP2_2	Cluster_18330	202	3	1.485	2.439
copA_1	Cluster_63608	215	1	0.465	1.754
hemN	Cluster_103640	215	6	2.791	2.439
anr	Cluster_65888	215	7	3.256	3.226
apt	Cluster_150270	218	7	3.211	4.167
recR	Cluster_57724	220	6	2.727	2.0
ybaB	Cluster_141997	220	168	76.364	5.263
ruvB_1	Cluster_90730	169	3	1.775	4.348
cueR_1	Cluster_129513	167	2	1.198	2.857
ligA	Cluster_37020	176	5	2.841	2.632
zipA	Cluster_50292	218	166	76.147	6.667
smc_1	Cluster_38946	91	1	1.099	2.0
mcbR_1	Cluster_38946	8	2	25.0	14.286
xdhA	Cluster_38946	19	4	21.053	9.091
guaD	Cluster_76928	149	3	2.013	3.333
aqpZ2	Cluster_102208	10	4	40.0	14.286
nanR_1	Cluster_34977	87	4	4.598	2.857
adeP_2	Cluster_34977	176	12	6.818	3.448
pucM	Cluster_21055	217	7	3.226	3.571
pucL	Cluster_21055	101	7	6.931	5.882
allA	Cluster_148652	219	23	10.502	2.632
uacT_2	Cluster_78934	216	9	4.167	1.887
yedI	Cluster_94447	210	30	14.286	4.762
rutR_1	Cluster_94447	220	8	3.636	1.695
gcl_1	Cluster_41603	21	2	9.524	10.0
hyi_1	Cluster_139817	17	1	5.882	11.111
glxR_1	Cluster_68248	21	1	4.762	8.333
ttuD_1	Cluster_74171	13	1	7.692	14.286
ttuE_1	Cluster_74171	11	1	9.091	20.0
sbp_1	Cluster_125411	216	2	0.926	1.613
rlmI_1	Cluster_118444	124	1	0.806	1.818
lrpC	Cluster_93893	154	5	3.247	3.704
pucI_1	Cluster_14911	208	3	1.442	1.754
hyuE	Cluster_14911	202	6	2.97	2.857
fbp_2	Cluster_136771	194	5	2.577	1.695
phzF	Cluster_153231	60	6	10.0	4.545
ccmH	Cluster_93892	204	6	2.941	2.174
dsbE	Cluster_93892	205	6	2.927	2.273
ccmF	Cluster_93892	208	6	2.885	2.273
ccmE	Cluster_93892	215	6	2.791	2.083
ccmC	Cluster_93892	215	6	2.791	2.128
ccmB	Cluster_93892	218	6	2.752	2.222
ccmA	Cluster_93892	215	6	2.791	2.273
flhB_1	Cluster_93892	69	1	1.449	3.03
cheW	Cluster_123258	213	6	2.817	2.5
soj_2	Cluster_123258	218	4	1.835	1.429
motB_1	Cluster_120953	211	17	8.057	3.448
pomA_1	Cluster_120953	3	1	33.333	50.0
cheB1	Cluster_120953	218	36	16.514	4.0
cheZ	Cluster_120953	214	36	16.822	4.348
cheY	Cluster_120953	201	36	17.91	4.762
fliA_1	Cluster_41728	6	1	16.667	20.0
ylxH	Cluster_41728	213	3	1.408	2.222
srp54	Cluster_41728	203	3	1.478	1.786
flhA_1	Cluster_41728	9	1	11.111	14.286
flhB_2	Cluster_95760	69	2	2.899	3.226
fliR_1	Cluster_95760	6	1	16.667	25.0
fliQ_1	Cluster_95760	4	1	25.0	33.333
fliP_1	Cluster_95760	7	1	14.286	20.0
fliN_1	Cluster_95760	4	1	25.0	33.333
fliM_1	Cluster_95760	5	1	20.0	25.0
cheB_3	Cluster_155516	217	2	0.922	1.205
fliJ_1	Cluster_104316	4	1	25.0	33.333
fliI_1	Cluster_104316	5	1	20.0	25.0
fliG_1	Cluster_89490	6	1	16.667	25.0
fliF_1	Cluster_89490	4	1	25.0	33.333
fliE_1	Cluster_89490	5	1	20.0	25.0
atoC_1	Cluster_59290	220	2	0.909	1.176
atoS	Cluster_59290	214	2	0.935	1.515
norR_1	Cluster_73262	220	20	9.091	1.562
fliS_1	Cluster_93941	4	1	25.0	33.333
fliD_1	Cluster_131631	7	1	14.286	16.667
hag	NO_CLUSTER_ASSOCIATION_FOUND	87	5	5.747	3.125
fabH	Cluster_36255	214	2	0.935	1.389
tll	Cluster_48205	16	2	12.5	9.091
strM	Cluster_48205	4	2	50.0	33.333
rfbG	Cluster_48205	75	2	2.667	3.448
rfbF	Cluster_48205	74	2	2.703	3.448
flgI_1	Cluster_35428	5	1	20.0	25.0
flgH_1	Cluster_35428	5	1	20.0	25.0
flgG_1	Cluster_35428	6	1	16.667	20.0
flgF_1	Cluster_35428	5	1	20.0	25.0
flgE_1	Cluster_167891	5	1	20.0	25.0
flgD_1	Cluster_167891	4	1	25.0	33.333
flgC_1	Cluster_167891	4	1	25.0	33.333
flgB_1	Cluster_167891	4	1	25.0	33.333
cheR2	Cluster_153232	219	7	3.196	3.704
cheV_2	Cluster_132330	221	3	1.357	1.408
ycgR	Cluster_130317	218	16	7.339	6.25
ycaD_2	Cluster_96081	218	2	0.917	1.449
ipuC	Cluster_119128	173	6	3.468	2.857
lrp_2	Cluster_60715	221	7	3.167	1.493
bkdA1	Cluster_60715	217	21	9.677	6.25
bkdA2	Cluster_60715	217	21	9.677	6.25
bkdB	Cluster_60715	214	21	9.813	6.667
lpdV	Cluster_60715	214	20	9.346	5.882
phnN	Cluster_23948	218	12	5.505	4.348
csrA2	Cluster_74395	217	7	3.226	4.0
alaS	Cluster_38645	214	7	3.271	2.5
astE	Cluster_151044	216	6	2.778	3.333
astB	Cluster_151044	216	7	3.241	3.333
astD	Cluster_151044	210	7	3.333	4.0
aruG	Cluster_151044	211	7	3.318	4.167
astA	Cluster_89465	209	7	3.349	3.03
aruC	Cluster_33260	204	6	2.941	1.818
cdhR_2	Cluster_117056	221	1	0.452	1.01
hisP_1	Cluster_123988	51	1	1.961	3.846
occM_1	Cluster_123988	219	5	2.283	1.961
hisQ_1	Cluster_123988	209	4	1.914	2.0
argT_1	Cluster_11239	76	2	2.632	2.381
acs	Cluster_16654	171	4	2.339	4.545
tyrR_2	Cluster_41738	218	3	1.376	1.587
phhA	Cluster_41738	219	3	1.37	2.222
yhhS_1	Cluster_119494	197	5	2.538	2.0
gcvA_2	Cluster_68683	221	1	0.452	1.031
aroP_2	Cluster_91730	206	60	29.126	3.125
scpB	NO_CLUSTER_ASSOCIATION_FOUND	216	189	87.5	11.111
scpA	NO_CLUSTER_ASSOCIATION_FOUND	219	192	87.671	11.111
yciO	NO_CLUSTER_ASSOCIATION_FOUND	218	192	88.073	12.5
yciB	NO_CLUSTER_ASSOCIATION_FOUND	218	190	87.156	11.111
yciI	NO_CLUSTER_ASSOCIATION_FOUND	214	188	87.85	11.111
cpxR_1	Cluster_131956	136	4	2.941	3.333
sasA_8	Cluster_141645	220	1	0.455	0.73
ydjA	Cluster_67721	218	6	2.752	4.0
trkI_1	Cluster_67721	118	3	2.542	5.882
lpxH_1	Cluster_98598	197	3	1.523	3.333
rhaR_1	Cluster_98598	221	1	0.452	1.042
bamA_1	Cluster_141304	197	3	1.523	3.03
slyA_1	Cluster_88857	219	2	0.913	1.449
recQ	Cluster_44531	214	17	7.944	4.348
ybaN	Cluster_44531	69	1	1.449	4.545
lpxH_2	Cluster_149522	197	1	0.508	2.778
pvdQ	Cluster_55515	208	6	2.885	3.704
tamB	Cluster_76424	205	7	3.415	3.448
tamA	Cluster_76424	217	7	3.226	3.125
xthA_1	Cluster_76424	198	5	2.525	1.818
sigR	Cluster_96766	149	7	4.698	5.263
srpA	Cluster_96766	174	6	3.448	3.226
yceJ_2	Cluster_96766	56	5	8.929	4.545
puuR_1	Cluster_131889	218	6	2.752	2.128
nsaD	NO_CLUSTER_ASSOCIATION_FOUND	184	5	2.717	4.0
fabG1	NO_CLUSTER_ASSOCIATION_FOUND	51	3	5.882	11.111
ampC	Cluster_104708	217	5	2.304	2.778
cdhR_3	Cluster_8857	221	1	0.452	0.971
cynR_1	Cluster_99658	219	4	1.826	1.316
hcaR_3	Cluster_99527	108	1	0.926	2.174
argC_1	Cluster_99527	206	3	1.456	3.226
mcpQ_3	Cluster_127506	82	1	1.22	2.5
hsaB_1	Cluster_27559	204	4	1.961	2.778
tgnB	Cluster_141306	183	7	3.825	3.704
tgnD_1	Cluster_138873	20	14	70.0	20.0
tgnC	Cluster_138873	204	152	74.51	5.556
hsaB_2	Cluster_138873	204	56	27.451	3.226
nanR_2	Cluster_125223	87	4	4.598	2.857
nudC_2	Cluster_125223	219	68	31.05	2.041
rcsC_6	Cluster_113495	220	1	0.455	0.719
rcsC_7	Cluster_98865	220	1	0.455	0.699
lrp_3	Cluster_110598	220	1	0.455	1.515
pncA	Cluster_146224	119	1	0.84	3.226
pncB2_1	Cluster_146224	121	1	0.826	2.439
cmpR_1	Cluster_109920	221	1	0.452	1.667
ppnN	Cluster_154013	220	9	4.091	2.778
pssA	Cluster_71677	195	7	3.59	3.704
cdhR_4	Cluster_71677	220	4	1.818	1.099
proP_2	Cluster_107165	220	2	0.909	1.235
katG	Cluster_20693	201	4	1.99	2.632
yidZ	Cluster_20693	16	1	6.25	8.333
ribN	Cluster_49918	145	5	3.448	3.571
dkgB_1	Cluster_49918	176	4	2.273	2.273
rhaS_3	NO_CLUSTER_ASSOCIATION_FOUND	221	8	3.62	0.943
nicS_1	Cluster_71535	127	2	1.575	3.125
abaF_1	Cluster_9650	204	2	0.98	1.37
pcpR_2	Cluster_91931	217	2	0.922	1.25
pmpR_1	Cluster_118924	71	31	43.662	12.5
puuB_1	Cluster_45727	220	4	1.818	0.926
uhpC	Cluster_45727	112	12	10.714	8.333
cmpR_2	Cluster_45727	221	2	0.905	1.613
tam_1	Cluster_34784	126	3	2.381	2.083
gabP_1	Cluster_37318	211	2	0.948	1.818
hisC_4	Cluster_37318	215	2	0.93	1.471
codA_1	Cluster_45858	64	2	3.125	4.348
codB	Cluster_45858	164	5	3.049	3.226
glcC_1	Cluster_61305	13	1	7.692	12.5
lutA_1	Cluster_61305	21	1	4.762	7.143
bktB	Cluster_73619	196	14	7.143	5.882
fabR_1	Cluster_73619	128	4	3.125	7.692
nrsf	Cluster_60103	126	6	4.762	5.263
sigF	Cluster_60103	129	6	4.651	5.556
ttgR_2	Cluster_136772	8	5	62.5	25.0
xyl3A	Cluster_156972	11	2	18.182	20.0
xpsE	Cluster_12724	21	5	23.81	10.0
epsF_1	Cluster_12724	120	2	1.667	2.5
xcpT_1	Cluster_12724	40	2	5.0	5.263
gspH	Cluster_12724	6	4	66.667	33.333
xpsD	Cluster_12724	11	4	36.364	25.0
mtlD	Cluster_18866	138	5	3.623	5.263
nanT_1	Cluster_53754	215	1	0.465	1.923
btuD_1	Cluster_53754	221	1	0.452	1.124
kynB	Cluster_138291	58	4	6.897	4.762
denD	Cluster_138291	50	4	8.0	5.556
tetA	NO_CLUSTER_ASSOCIATION_FOUND	34	2	5.882	11.111
hcf136_1	Cluster_151069	163	2	1.227	1.695
auaG	Cluster_89491	49	4	8.163	8.333
nodD2_2	Cluster_36256	210	2	0.952	1.538
hutI_2	Cluster_41444	52	2	3.846	4.0
nodD2_3	Cluster_115674	102	1	0.98	2.273
livH_1	Cluster_66375	220	3	1.364	2.083
btuD_2	Cluster_66375	221	1	0.452	1.064
codA_2	Cluster_66375	64	4	6.25	4.545
hpxW	Cluster_90712	12	7	58.333	16.667
malT_2	Cluster_61707	96	3	3.125	2.703
pcaR_2	Cluster_69681	168	2	1.19	2.128
aroE_1	Cluster_69681	212	2	0.943	1.515
iolX	Cluster_75721	162	4	2.469	3.846
iclR_1	Cluster_66208	49	1	2.041	4.348
kstD	Cluster_66208	32	1	3.125	6.25
nicP_3	Cluster_90731	220	1	0.455	0.826
nicT_1	Cluster_56201	165	3	1.818	1.887
nicF	Cluster_27706	130	4	3.077	6.667
maiA	Cluster_27706	140	4	2.857	5.556
nicD	Cluster_27706	128	4	3.125	6.667
nicC	Cluster_27706	124	4	3.226	6.667
nicX	Cluster_27706	130	4	3.077	6.667
nicA	Cluster_72921	151	6	3.974	2.941
nicB	Cluster_72921	140	5	3.571	3.846
nicS_2	Cluster_30897	127	3	2.362	3.333
gabP_2	Cluster_41174	211	1	0.474	1.754
pgrR	Cluster_119129	49	1	2.041	5.556
hemL_2	Cluster_137604	18	3	16.667	8.333
nepI_1	Cluster_65906	144	2	1.389	1.923
psdht	Cluster_124752	183	5	2.732	2.564
nspC	Cluster_47319	215	5	2.326	2.381
tam_2	Cluster_48792	126	3	2.381	2.0
pupB	Cluster_75365	112	7	6.25	4.762
pxpC_1	Cluster_123255	167	3	1.796	4.0
pxpA	Cluster_103637	150	7	4.667	7.692
cynR_2	Cluster_103637	219	3	1.37	1.282
ribC	Cluster_102231	176	4	2.273	3.226
proP_3	Cluster_123281	216	2	0.926	1.22
hemB	Cluster_98827	189	6	3.175	3.571
cpdR_1	Cluster_156299	123	42	34.146	2.564
rcsC_8	Cluster_156299	220	4	1.818	0.699
cheB2	Cluster_156299	121	52	42.975	4.762
cheR	Cluster_156299	200	84	42.0	2.941
rcsC_9	Cluster_156299	220	5	2.273	0.719
cpdR_2	Cluster_1933	123	1	0.813	2.5
nicP_4	Cluster_23807	215	2	0.93	0.862
gloA	Cluster_51001	186	9	4.839	4.167
sdhL	Cluster_52375	216	5	2.315	2.381
pvdA	Cluster_59678	158	7	4.43	4.0
psaA	Cluster_73367	41	6	14.634	5.0
mntB	Cluster_73367	23	3	13.043	8.333
znuB_1	Cluster_73367	213	4	1.878	2.381
lgrE	Cluster_108524	207	7	3.382	2.273
mbtH	Cluster_108524	211	7	3.318	2.439
emrB	Cluster_45286	14	4	28.571	12.5
emrA_2	Cluster_45286	220	3	1.364	1.149
marR	Cluster_45286	191	6	3.141	2.632
mcpU_1	Cluster_53755	208	3	1.442	1.786
gstB_1	Cluster_36703	197	1	0.508	1.587
hchA	Cluster_6316	97	1	1.031	4.167
adhP	Cluster_71536	167	7	4.192	4.762
argP_1	Cluster_65474	188	2	1.064	1.37
pucK	Cluster_65474	16	4	25.0	14.286
tadA_2	Cluster_65474	45	1	2.222	3.846
mhpT	Cluster_164242	71	3	4.225	4.545
atsA	Cluster_43778	86	3	3.488	5.0
dmdC_2	Cluster_133754	221	2	0.905	1.389
thlA_3	Cluster_133754	41	4	9.756	8.333
vdh	Cluster_134543	70	5	7.143	5.882
slyA_2	Cluster_60104	219	2	0.913	1.695
ddmC	Cluster_84646	7	2	28.571	20.0
pht2	Cluster_84646	128	3	2.344	4.348
gntR_1	Cluster_101559	187	1	0.535	2.174
rhaS_4	Cluster_101559	220	1	0.455	0.82
lacF	Cluster_130919	7	4	57.143	33.333
ngcG_2	Cluster_130919	23	3	13.043	8.333
malK	Cluster_143339	37	2	5.405	5.556
por	Cluster_143339	30	2	6.667	6.667
xylB_1	Cluster_143339	21	1	4.762	6.667
RBKS	Cluster_143339	24	2	8.333	7.143
aceA	Cluster_10255	209	154	73.684	7.143
bicA	Cluster_115675	205	4	1.951	2.439
fusB	Cluster_135795	200	38	19.0	5.882
gabT	Cluster_113497	184	9	4.891	3.333
gcvA_3	Cluster_18021	221	1	0.452	0.99
gabP_3	NO_CLUSTER_ASSOCIATION_FOUND	206	6	2.913	1.852
gacA	Cluster_143506	213	59	27.7	3.846
uvrC	Cluster_143506	214	51	23.832	3.846
pgsA	Cluster_143506	218	51	23.394	3.571
yfeX_1	Cluster_104339	22	6	27.273	7.692
hcaR_4	Cluster_50749	45	3	6.667	4.545
fdm	NO_CLUSTER_ASSOCIATION_FOUND	19	4	21.053	16.667
gsiB	Cluster_80705	25	1	4.0	7.692
amiC_1	Cluster_35839	203	1	0.493	2.083
livF_1	Cluster_44670	220	1	0.455	1.562
lptB_2	Cluster_44670	220	1	0.455	1.613
livH_2	Cluster_44670	220	1	0.455	2.326
amiC_2	Cluster_44670	203	1	0.493	2.564
amiR	Cluster_44670	33	1	3.03	14.286
tnsB	Cluster_40664	53	1	1.887	4.348
uvrB_1	Cluster_12013	37	1	2.703	7.692
dmlR_4	Cluster_81197	221	2	0.905	0.741
frmR	Cluster_35618	111	5	4.505	4.167
frmA_1	Cluster_146853	55	9	16.364	5.263
frmB	Cluster_147818	21	16	76.19	33.333
yjlD	Cluster_147818	18	17	94.444	50.0
rarA_1	Cluster_153180	29	11	37.931	7.692
nhaA_1	Cluster_151070	140	1	0.714	2.326
nhaA_2	NO_CLUSTER_ASSOCIATION_FOUND	140	6	4.286	2.564
uvrA_1	NO_CLUSTER_ASSOCIATION_FOUND	209	7	3.349	2.703
yhaV	Cluster_31221	100	3	3.0	2.857
pcrA	Cluster_23058	18	1	5.556	12.5
arfB	Cluster_34016	177	1	0.565	1.613
atzC	NO_CLUSTER_ASSOCIATION_FOUND	89	3	3.371	5.263
dmlR_5	Cluster_115421	221	1	0.452	0.781
yfcA_2	Cluster_115421	201	2	0.995	1.429
rcnB	Cluster_107141	11	7	63.636	33.333
fabG_1	Cluster_62884	221	2	0.905	1.031
sohB	Cluster_60898	218	11	5.046	3.125
qorA_1	Cluster_16038	215	3	1.395	2.326
dmlR_6	Cluster_75361	221	1	0.452	0.775
yphA	Cluster_24208	193	1	0.518	3.333
kaiC	Cluster_31735	210	5	2.381	2.381
