GCA_000497385.1_EDP1a_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
ugpC	Cluster_48964	52	1	1.923	7.692
oprB_1	Cluster_48964	218	1	0.459	1.316
yeaD_2	Cluster_105696	213	4	1.878	3.226
hexR_2	Cluster_58850	218	4	1.835	5.0
zwf_2	Cluster_58850	220	2	0.909	3.333
nagB	Cluster_58850	19	6	31.579	50.0
eda	Cluster_58850	216	7	3.241	5.263
leuA	Cluster_18346	184	2	1.087	2.778
xseA	Cluster_117432	210	7	3.333	1.754
catM	Cluster_117432	64	7	10.938	5.556
guaB	Cluster_91829	215	7	3.256	6.25
guaA	Cluster_109851	209	7	3.349	8.333
kmo_2	Cluster_90646	1	1	100.0	100.0
dmlR_3	Cluster_90646	221	1	0.452	0.758
rhaR_1	Cluster_70127	221	5	2.262	1.042
htpX_1	Cluster_70127	35	6	17.143	4.545
mco	Cluster_98034	209	7	3.349	2.381
tadA	Cluster_98034	173	7	4.046	2.857
mltF_2	Cluster_12993	220	2	0.909	1.299
purL	Cluster_12993	213	2	0.939	1.351
rimJ	Cluster_61263	17	2	11.765	10.0
alaC	Cluster_31045	216	2	0.926	2.222
cyoE	Cluster_8837	215	7	3.256	5.882
cyoD_1	Cluster_8837	19	4	21.053	12.5
cyoC_1	Cluster_8837	22	4	18.182	10.0
cyoB_1	Cluster_8837	25	4	16.0	10.0
cyoA_1	Cluster_8837	19	4	21.053	14.286
dsbB_1	Cluster_20584	218	1	0.459	1.754
hmp_1	Cluster_81180	214	1	0.467	1.786
luxO	Cluster_81180	9	2	22.222	25.0
cysS	Cluster_43754	209	7	3.349	4.167
glnS	Cluster_43754	218	7	3.211	4.167
lpxH	Cluster_43754	24	7	29.167	12.5
pvdQ	Cluster_43973	208	2	0.962	3.704
tamB	Cluster_80076	205	4	1.951	3.448
tamA	Cluster_80076	217	7	3.226	3.125
xthA_1	Cluster_80076	198	2	1.01	1.818
sigR	Cluster_96690	149	1	0.671	5.263
srpA	Cluster_96690	174	1	0.575	3.226
yodB_1	Cluster_96690	68	1	1.471	3.03
puuR_2	Cluster_90044	218	2	0.917	2.041
ampC	Cluster_103561	217	3	1.382	2.778
eamA_1	Cluster_62092	68	1	1.471	3.571
azoR1	Cluster_95743	184	2	1.087	3.448
dmlR_4	Cluster_95743	221	1	0.452	0.741
uppP	Cluster_32561	186	7	3.763	4.0
mcpP	Cluster_32561	202	7	3.465	4.762
pnuC	Cluster_109852	211	2	0.948	1.923
nadR	Cluster_109852	3	2	66.667	50.0
mdoB_1	Cluster_93135	100	1	1.0	2.564
ureG	Cluster_35961	214	2	0.935	2.381
ureF	Cluster_35961	215	2	0.93	2.326
ureE	Cluster_35961	218	2	0.917	2.273
ureC	Cluster_35961	217	2	0.922	2.326
ureB	Cluster_35961	220	2	0.909	2.273
ureA	Cluster_35961	219	2	0.913	2.326
ureD	Cluster_35961	217	2	0.922	2.128
xerC_2	Cluster_52010	220	1	0.455	0.787
dinG_1	Cluster_95073	220	1	0.455	1.613
fan1	Cluster_95073	212	2	0.943	2.083
ppsC	Cluster_58060	72	6	8.333	5.556
nodD2_1	Cluster_58060	210	1	0.476	1.613
irtA	Cluster_110408	57	53	92.982	25.0
irtB	Cluster_110408	58	52	89.655	16.667
fatD	Cluster_110408	59	52	88.136	16.667
fatC	Cluster_110408	59	52	88.136	16.667
yclP	Cluster_110408	59	52	88.136	20.0
fatB	Cluster_110408	59	52	88.136	16.667
fatA_1	Cluster_106361	87	1	1.149	2.857
hcaR_1	Cluster_29732	181	1	0.552	1.887
yhdG	Cluster_49675	19	2	10.526	9.091
cyoA_2	Cluster_49675	19	2	10.526	11.111
cyoB_2	Cluster_49675	25	2	8.0	7.692
cyoC_2	Cluster_49675	22	2	9.091	8.333
cyoD_2	Cluster_49675	19	2	10.526	11.111
entS_1	Cluster_138185	135	1	0.741	2.941
proA_1	Cluster_50963	114	1	0.877	2.439
ttuB_1	Cluster_135897	203	1	0.493	1.389
ydeP_1	NO_CLUSTER_ASSOCIATION_FOUND	184	3	1.63	2.439
yhaJ_1	Cluster_131537	212	1	0.472	1.754
kdpE	Cluster_93817	209	2	0.957	2.174
kdpD	Cluster_93817	206	2	0.971	2.174
kdpC	Cluster_93817	214	2	0.935	2.174
kdpB	Cluster_93817	137	2	1.46	2.703
kdpA	Cluster_93817	215	2	0.93	2.273
ydiK_1	Cluster_110534	197	2	1.015	2.326
menH_2	Cluster_123193	219	5	2.283	1.316
sixA	Cluster_59238	210	2	0.952	2.439
gpsA	Cluster_59238	218	2	0.917	2.222
btuB_1	Cluster_59238	220	1	0.455	0.935
rcsC_7	Cluster_59238	220	1	0.455	0.699
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
htpG	Cluster_16203	211	3	1.422	3.704
brnQ	Cluster_18245	210	7	3.333	2.564
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_121146	217	7	3.226	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA	Cluster_22437	179	164	91.62	16.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC	Cluster_22437	211	190	90.047	11.111
gltA	Cluster_22437	219	198	90.411	11.111
hisC_2	Cluster_158993	221	1	0.452	1.282
pal_1	Cluster_134914	221	1	0.452	1.449
etfA	Cluster_7685	153	7	4.575	5.263
etfB	Cluster_7685	159	7	4.403	5.0
proP_2	Cluster_135171	220	1	0.455	1.235
fecI_3	Cluster_55720	220	4	1.818	0.862
macA_1	Cluster_55720	46	1	2.174	3.846
macB_1	Cluster_55720	62	1	1.613	3.571
ttgI_1	Cluster_55720	191	1	0.524	1.754
cefD_1	Cluster_55473	14	1	7.143	9.091
egtB	Cluster_55473	150	2	1.333	2.941
yojI	Cluster_55473	214	6	2.804	2.128
fpvA_1	Cluster_107787	190	1	0.526	1.667
hcpA	Cluster_103562	128	1	0.781	3.03
vgrG1_1	Cluster_138186	131	1	0.763	1.449
rhsC	Cluster_32835	47	1	2.128	4.545
aes	Cluster_164153	121	6	4.959	3.704
dltA	Cluster_164153	104	2	1.923	3.125
tycC_1	NO_CLUSTER_ASSOCIATION_FOUND	47	7	14.894	3.846
rplS	Cluster_159543	219	64	29.224	5.0
trmD	Cluster_159543	218	64	29.358	5.0
rimM	Cluster_159543	218	63	28.899	5.0
rpsP	Cluster_159543	219	62	28.311	5.263
ffh	Cluster_43218	213	7	3.286	2.778
yhjE	Cluster_36227	199	7	3.518	3.571
purT	Cluster_132956	214	167	78.037	4.762
yrdA_2	Cluster_100777	220	6	2.727	1.923
nudL	Cluster_100777	218	7	3.211	3.448
nudC_1	Cluster_100777	219	2	0.913	2.041
shlA	Cluster_77886	156	2	1.282	2.941
rlmM	Cluster_50545	216	7	3.241	3.846
acnA	Cluster_50545	204	6	2.941	3.846
aer_1	Cluster_47284	210	1	0.476	1.389
amtB_2	Cluster_56058	213	2	0.939	1.923
yqjD_2	Cluster_56058	218	2	0.917	2.174
dgt	Cluster_123914	209	2	0.957	2.564
bvgA_1	Cluster_35814	221	1	0.452	1.316
bvgS	Cluster_35814	177	2	1.13	3.333
rlmL_1	Cluster_8747	108	1	0.926	3.448
rmf	Cluster_8747	195	7	3.59	4.167
pyrD	Cluster_41955	207	1	0.483	2.703
oprF	Cluster_108399	213	172	80.751	12.5
zntB	Cluster_120459	172	7	4.07	2.564
ppsA	Cluster_69613	213	7	3.286	5.882
ppsR	Cluster_69613	215	7	3.256	5.556
gdhB	Cluster_37512	214	7	3.271	4.545
lysA_2	Cluster_100778	168	2	1.19	3.125
frlR	Cluster_129416	125	1	0.8	4.348
soxR	Cluster_129416	210	2	0.952	3.03
nepI_1	Cluster_21506	144	1	0.694	1.923
sbcD	Cluster_93137	216	2	0.926	1.515
pgl	Cluster_133692	20	3	15.0	10.0
hcf136	Cluster_36228	55	2	3.636	6.667
pepN	Cluster_88802	216	1	0.463	4.167
glpG	Cluster_88802	219	1	0.457	4.0
apaH_2	Cluster_88802	211	1	0.474	2.0
nadK	Cluster_88802	219	1	0.457	4.167
yodB_2	Cluster_96691	68	1	1.471	3.03
acdS	Cluster_159691	61	2	3.279	5.0
fadH	Cluster_159691	215	2	0.93	2.439
pcaI	Cluster_14221	144	2	1.389	3.125
pcaJ	Cluster_14221	143	2	1.399	3.226
ycaD_3	Cluster_75305	216	2	0.926	1.282
lrp_2	Cluster_60453	221	4	1.81	1.493
bkdA1	Cluster_60453	217	7	3.226	6.25
bkdA2	Cluster_60453	217	7	3.226	6.25
bkdB	Cluster_60453	214	7	3.271	6.667
lpdV	Cluster_60453	214	7	3.271	5.882
phnN	Cluster_24050	218	7	3.211	4.348
csrA2	Cluster_74701	217	7	3.226	4.0
alaS	Cluster_9757	214	1	0.467	2.5
astE	Cluster_138934	216	7	3.241	3.333
astB	Cluster_138934	216	7	3.241	3.333
astD	Cluster_138934	210	7	3.333	4.0
aruG	Cluster_138934	211	7	3.318	4.167
astA	Cluster_96455	209	6	2.871	3.03
aruC_2	Cluster_46621	14	5	35.714	10.0
cdhR_4	Cluster_118330	220	1	0.455	1.099
hisP	Cluster_125349	170	7	4.118	14.286
occM_1	Cluster_125349	219	4	1.826	1.961
hisQ	Cluster_125349	12	7	58.333	20.0
argT	Cluster_8810	144	7	4.861	5.556
acs	Cluster_20378	171	7	4.094	4.545
tyrR_2	Cluster_43219	218	2	0.917	1.587
phhA	Cluster_43219	219	1	0.457	2.222
gcvA_6	Cluster_69614	220	1	0.455	0.909
aroP_2	Cluster_104254	206	6	2.913	3.125
scpB	NO_CLUSTER_ASSOCIATION_FOUND	216	189	87.5	11.111
scpA	NO_CLUSTER_ASSOCIATION_FOUND	219	192	87.671	11.111
yciO	NO_CLUSTER_ASSOCIATION_FOUND	218	192	88.073	12.5
yciV	NO_CLUSTER_ASSOCIATION_FOUND	51	29	56.863	16.667
yciB	NO_CLUSTER_ASSOCIATION_FOUND	218	190	87.156	11.111
yciI	NO_CLUSTER_ASSOCIATION_FOUND	214	188	87.85	11.111
cpxR	Cluster_104956	85	6	7.059	3.333
sasA_3	Cluster_134410	221	1	0.452	0.787
ydjA	Cluster_74353	218	7	3.211	4.0
trkI	Cluster_74353	102	7	6.863	4.762
slyA_1	Cluster_84575	219	1	0.457	1.449
recQ	Cluster_45826	214	7	3.271	4.348
ybaN_2	Cluster_45826	149	5	3.356	4.762
bepC_1	Cluster_30228	103	2	1.942	4.0
aer_2	Cluster_25124	210	1	0.476	1.515
rhlE_2	Cluster_89415	216	3	1.389	3.125
ybdG	Cluster_89415	203	7	3.448	3.846
bioP	Cluster_81181	217	7	3.226	2.083
rpsA	Cluster_99481	219	66	30.137	12.5
cmk	Cluster_133022	218	7	3.211	1.923
aroA	Cluster_133022	219	7	3.196	1.923
pheA	Cluster_95977	218	7	3.211	2.174
serC_2	Cluster_95977	14	6	42.857	12.5
gyrA	Cluster_19995	217	7	3.226	2.273
mtnA	Cluster_23263	216	2	0.926	5.0
ubiG	Cluster_23263	219	2	0.913	3.448
mupP	Cluster_23263	187	2	1.07	5.0
yciK	Cluster_23263	219	2	0.913	1.852
citN_2	Cluster_96693	203	2	0.985	2.703
cynR_1	Cluster_96693	219	2	0.913	1.316
bmrA_1	Cluster_53616	3	1	33.333	33.333
glpE_2	Cluster_53616	134	4	2.985	2.083
bolA	Cluster_80683	220	18	8.182	4.545
fumC_2	Cluster_80683	204	10	4.902	2.083
yhbE	Cluster_66770	209	2	0.957	2.041
mnmC_2	Cluster_95742	208	6	2.885	1.695
btuB_2	Cluster_133693	220	3	1.364	0.855
hmuU_2	NO_CLUSTER_ASSOCIATION_FOUND	211	7	3.318	2.174
btuF_1	NO_CLUSTER_ASSOCIATION_FOUND	70	3	4.286	2.941
fecE_1	NO_CLUSTER_ASSOCIATION_FOUND	29	2	6.897	7.143
fhuA_1	NO_CLUSTER_ASSOCIATION_FOUND	210	6	2.857	1.22
purF_1	NO_CLUSTER_ASSOCIATION_FOUND	156	5	3.205	1.852
csrA	Cluster_96694	129	1	0.775	3.226
hcaB	Cluster_50645	19	3	15.789	11.111
actP	NO_CLUSTER_ASSOCIATION_FOUND	35	4	11.429	7.143
yjcH	NO_CLUSTER_ASSOCIATION_FOUND	42	6	14.286	6.25
sasA_4	Cluster_62848	221	2	0.905	0.735
cusR	Cluster_62848	196	7	3.571	3.03
hemB	Cluster_72864	189	5	2.646	3.571
proP_3	Cluster_76864	216	1	0.463	1.22
ribC	Cluster_133694	176	7	3.977	3.226
nspC	Cluster_62475	215	7	3.256	2.381
psdht	Cluster_130112	183	2	1.093	2.564
dauR	Cluster_130112	73	2	2.74	3.704
QRSL1	Cluster_26018	199	1	0.503	2.041
yghU	Cluster_63994	171	7	4.094	3.03
ybiT	Cluster_10847	216	2	0.926	1.538
yjaB_1	Cluster_44924	170	1	0.588	2.5
ogt	Cluster_91665	209	6	2.871	2.083
nadE_2	Cluster_107788	109	4	3.67	2.632
pphB	Cluster_107788	163	7	4.294	3.125
rhtC	Cluster_119034	32	5	15.625	6.25
rhaR_2	Cluster_97379	221	2	0.905	1.0
leuE	Cluster_97379	71	2	2.817	4.0
ppiC_1	Cluster_135172	217	1	0.461	2.041
bdhA	Cluster_69111	156	7	4.487	2.083
ppiC_2	Cluster_164155	217	5	2.304	1.695
aroF_1	Cluster_164155	217	3	1.382	2.326
ycaD_4	NO_CLUSTER_ASSOCIATION_FOUND	196	9	4.592	1.587
dmlR_5	Cluster_106362	221	1	0.452	0.781
rcsC_8	Cluster_47881	220	1	0.455	0.699
dasR	Cluster_47881	119	3	2.521	10.0
naiP	Cluster_100779	43	2	4.651	6.667
pmdD	Cluster_100779	111	2	1.802	5.263
lplT	Cluster_80077	211	2	0.948	2.381
gdx	Cluster_93818	190	7	3.684	2.5
panS	Cluster_107789	109	7	6.422	4.762
rdgC	Cluster_54069	173	7	4.046	3.704
ccmH	Cluster_77381	204	7	3.431	2.174
dsbE	Cluster_77381	205	7	3.415	2.273
ccmF	Cluster_77381	208	7	3.365	2.273
ccmE	Cluster_77381	215	7	3.256	2.083
ccmC	Cluster_77381	215	7	3.256	2.128
ccmB	Cluster_77381	218	7	3.211	2.222
ccmA	Cluster_77381	215	7	3.256	2.273
flhB_1	Cluster_77381	69	3	4.348	3.03
cheW	Cluster_91831	213	6	2.817	2.5
soj_2	Cluster_91831	218	6	2.752	1.429
motB_2	Cluster_113432	211	3	1.422	3.571
pomA	Cluster_113432	217	6	2.765	3.846
cheB1	Cluster_113432	218	6	2.752	4.0
cheZ	Cluster_113432	214	6	2.804	4.348
cheY	Cluster_113432	201	6	2.985	4.762
fliA	Cluster_121821	213	22	10.329	2.174
ylxH	Cluster_121821	213	23	10.798	2.222
srp54	Cluster_86423	203	2	0.985	1.786
flhA	Cluster_86423	212	2	0.943	1.493
flhB_2	Cluster_77888	69	2	2.899	3.226
fliR	Cluster_77888	213	2	0.939	1.887
fliQ	Cluster_77888	215	2	0.93	1.887
fliP	Cluster_77888	213	2	0.939	1.961
fliN	Cluster_77888	215	2	0.93	1.852
fliM	Cluster_77888	215	2	0.93	1.852
cheB_2	Cluster_155436	219	2	0.913	1.205
fliJ	Cluster_106162	200	7	3.5	2.326
fliI	Cluster_106162	213	7	3.286	2.128
fliG	Cluster_64993	213	2	0.939	1.852
fliE	Cluster_64993	213	2	0.939	1.818
atoC_1	Cluster_65846	220	1	0.455	1.176
atoS	Cluster_65846	214	1	0.467	1.515
fcl	Cluster_156883	46	1	2.174	5.882
ilvB	Cluster_26019	48	1	2.083	6.667
galK	Cluster_26019	25	1	4.0	11.111
hddC	Cluster_26019	25	1	4.0	11.111
spnQ	Cluster_26019	56	1	1.786	6.25
rfbG	Cluster_26019	75	1	1.333	3.448
rfbF	Cluster_26019	74	1	1.351	3.448
norR_2	Cluster_75306	220	5	2.273	1.493
fliS	Cluster_98035	214	1	0.467	1.852
fliD	Cluster_128778	214	3	1.402	1.961
fliC	Cluster_7907	90	1	1.111	3.125
fabH	Cluster_22227	214	2	0.935	1.389
flgI	Cluster_19918	215	2	0.93	2.439
flgH	Cluster_19918	216	2	0.926	2.439
flgG	Cluster_19918	211	2	0.948	2.703
flgF	Cluster_19918	215	2	0.93	2.564
flgE	Cluster_168751	208	2	0.962	1.961
flgD	Cluster_168751	209	2	0.957	2.0
flgC	Cluster_168751	211	2	0.948	1.961
flgB	Cluster_168751	211	2	0.948	1.887
cheR2	Cluster_153948	219	7	3.196	3.704
cheV_1	Cluster_129417	221	2	0.905	1.389
ycgR	Cluster_131539	218	7	3.211	6.25
dksA_2	NO_CLUSTER_ASSOCIATION_FOUND	217	27	12.442	1.538
mrpE	Cluster_87641	52	7	13.462	12.5
mrpD	Cluster_87641	214	7	3.271	4.762
mnhC1	Cluster_87641	217	7	3.226	4.348
mrpA	Cluster_87641	200	7	3.5	6.25
sutR	Cluster_137495	84	4	4.762	4.0
rutB	Cluster_116951	57	5	8.772	6.25
rhaR_3	Cluster_116951	210	3	1.429	1.075
rhtA	Cluster_13495	205	1	0.488	4.0
dat	NO_CLUSTER_ASSOCIATION_FOUND	203	14	6.897	2.083
viuB	Cluster_142050	17	2	11.765	12.5
btuE_1	Cluster_156884	214	5	2.336	2.632
cobS	Cluster_11883	195	7	3.59	2.381
cobC	Cluster_11883	208	7	3.365	2.564
cobT	Cluster_11883	213	7	3.286	2.5
cobP	Cluster_11883	217	7	3.226	2.439
cobQ	Cluster_11883	214	7	3.271	2.703
hisC_3	Cluster_11883	220	5	2.273	1.37
cobD	Cluster_11883	208	7	3.365	2.941
bluB	Cluster_11883	206	7	3.398	2.632
cbiA	Cluster_11883	215	7	3.256	2.703
cobO_1	Cluster_11883	205	1	0.488	2.439
mepS	Cluster_98036	190	7	3.684	6.25
hda	Cluster_78445	218	7	3.211	2.174
purM	Cluster_34776	216	7	3.241	2.778
purN	Cluster_34776	214	7	3.271	2.941
mazG	Cluster_127411	215	2	0.93	2.5
relA	Cluster_119745	214	7	3.271	3.704
rlmD	Cluster_48444	215	2	0.93	2.381
cysM	Cluster_48444	213	2	0.939	2.381
barA	Cluster_48444	205	2	0.976	2.632
ldhA	Cluster_48444	213	2	0.939	2.0
resA_1	Cluster_127316	216	34	15.741	1.852
yfgD	Cluster_127316	216	50	23.148	9.091
ttcA	Cluster_68177	218	7	3.211	4.762
sprT	Cluster_68177	201	7	3.483	3.571
fpr_1	Cluster_102014	219	63	28.767	2.174
cmpR_2	Cluster_102014	221	13	5.882	1.613
dgkA	Cluster_135899	210	2	0.952	4.167
lnrK	Cluster_70585	211	2	0.948	4.348
recX	Cluster_142051	216	3	1.389	5.882
recA	Cluster_114323	188	43	22.872	10.0
pncC_1	Cluster_60043	170	3	1.765	1.37
mutS	Cluster_60043	214	5	2.336	1.587
fdxA	Cluster_89022	214	182	85.047	8.333
rpoS	Cluster_111273	198	7	3.535	7.692
nlpD	Cluster_63151	202	7	3.465	4.545
pcm	Cluster_119746	218	7	3.211	2.381
surE	Cluster_119746	202	7	3.465	2.564
truD	Cluster_119746	210	7	3.333	2.703
ispF	Cluster_119746	218	7	3.211	2.5
yeiG	Cluster_112017	212	7	3.302	3.448
frmA	Cluster_112017	163	6	3.681	4.0
dmlR_6	Cluster_112017	221	1	0.452	0.775
ispD	Cluster_78998	214	7	3.271	4.545
ftsB	Cluster_78998	217	7	3.226	4.762
eno	Cluster_82311	204	7	3.431	4.762
kdsA	Cluster_37547	151	116	76.821	7.692
pyrG	Cluster_37547	210	197	93.81	12.5
tilS	Cluster_126070	216	6	2.778	2.128
accA	Cluster_111408	208	205	98.558	33.333
dnaE	Cluster_70586	211	2	0.948	2.857
rnhB	Cluster_106679	215	188	87.442	6.25
lpxB	Cluster_106679	215	188	87.442	6.25
lpxA	Cluster_106679	216	194	89.815	7.692
fabZ	Cluster_106679	218	198	90.826	9.091
lpxD	Cluster_135031	80	14	17.5	12.5
bamA	Cluster_135031	24	13	54.167	16.667
rseP	Cluster_141226	210	1	0.476	2.778
dxr	Cluster_67594	212	101	47.642	4.348
cdsA	Cluster_67594	212	103	48.585	4.545
ispU	Cluster_67594	216	105	48.611	4.348
frr	Cluster_67594	216	105	48.611	4.545
pyrH	Cluster_67594	217	105	48.387	4.545
tsf	Cluster_67210	215	7	3.256	7.143
rpsB	Cluster_24192	216	7	3.241	3.226
map_1	Cluster_24192	203	7	3.448	1.923
glnD	Cluster_24192	216	7	3.241	3.333
dapL	Cluster_24192	206	7	3.398	3.448
nhaK	Cluster_22549	205	2	0.976	1.613
yffB	Cluster_22549	192	2	1.042	2.273
dapD	Cluster_22549	216	2	0.926	1.923
csdA	Cluster_130114	186	6	3.226	5.882
sufE	Cluster_130114	212	7	3.302	3.846
tcdA	Cluster_104256	215	7	3.256	3.448
dapE	Cluster_67680	128	2	1.562	2.703
rlmA	Cluster_67680	213	2	0.939	2.326
cspA_2	Cluster_44839	170	5	2.941	3.448
plsB	Cluster_44839	216	7	3.241	4.348
mdtB_1	Cluster_65847	213	1	0.469	1.408
mdtA_2	Cluster_65847	219	4	1.826	1.087
rsmJ	Cluster_114113	218	2	0.917	5.0
prpB_1	Cluster_95978	10	1	10.0	14.286
tsaB	Cluster_74836	211	5	2.37	2.857
adk	Cluster_41709	214	7	3.271	3.448
ppc	Cluster_60858	210	7	3.333	3.03
pal_2	Cluster_153804	221	22	9.955	1.639
lysS	Cluster_122490	208	7	3.365	5.556
prfB	Cluster_28381	203	6	2.956	2.273
cheB_3	Cluster_153157	217	2	0.922	1.205
cheB_4	Cluster_88223	214	1	0.467	1.19
rcsC_9	Cluster_88223	220	1	0.455	0.719
wspC	Cluster_88223	197	7	3.553	2.083
namA_1	Cluster_63674	194	1	0.515	1.695
recJ	Cluster_94548	211	7	3.318	3.846
yaeQ	Cluster_94548	214	7	3.271	3.704
smtB	Cluster_94548	150	7	4.667	5.556
thrC	Cluster_44638	153	3	1.961	4.348
hom	Cluster_128660	205	171	83.415	6.25
dsbC	Cluster_81182	203	7	3.448	4.348
xerD	NO_CLUSTER_ASSOCIATION_FOUND	200	8	4.0	3.03
tusA_1	NO_CLUSTER_ASSOCIATION_FOUND	216	29	13.426	1.538
pdxB	Cluster_145948	215	134	62.326	4.762
bmrA_2	Cluster_55474	3	1	33.333	33.333
moaB_1	Cluster_66331	201	4	1.99	2.703
yegS	Cluster_100115	217	2	0.922	2.128
degU_1	Cluster_33814	179	2	1.117	2.564
cheV_2	Cluster_25414	221	1	0.452	1.408
ycbX	Cluster_150211	216	3	1.389	3.226
slt	Cluster_51333	215	7	3.256	4.167
uup	Cluster_51333	215	7	3.256	4.0
uspA2	Cluster_109747	219	154	70.32	5.882
fadB	Cluster_10245	80	1	1.25	5.556
fadA_1	Cluster_10245	157	1	0.637	2.041
topA	Cluster_116220	185	164	88.649	10.0
sulA	Cluster_49340	96	2	2.083	3.226
lexA_1	Cluster_49340	218	2	0.917	1.266
nagZ	Cluster_148581	196	2	1.02	3.125
mfd	NO_CLUSTER_ASSOCIATION_FOUND	201	22	10.945	5.0
gap2	NO_CLUSTER_ASSOCIATION_FOUND	217	19	8.756	4.762
sthA	Cluster_19057	212	7	3.302	5.556
ugpQ	Cluster_121700	216	77	35.648	5.0
lolE_1	Cluster_121700	185	83	44.865	4.0
lolD_1	Cluster_121700	214	80	37.383	7.692
lolE_2	Cluster_146966	185	4	2.162	5.0
cusS	Cluster_65848	84	1	1.19	3.226
copR	Cluster_65848	84	1	1.19	3.125
queF	Cluster_90647	218	7	3.211	4.167
mlaA	Cluster_23901	139	2	1.439	3.571
rssB_2	Cluster_38364	221	3	1.357	1.471
glpE_3	Cluster_33031	17	1	5.882	7.692
ssuA_1	Cluster_33031	201	1	0.498	1.471
moxC	Cluster_33031	55	2	3.636	11.111
msuD	Cluster_123195	72	2	2.778	4.762
gsiA	Cluster_83464	105	2	1.905	4.0
gsiD	Cluster_83464	51	1	1.961	6.25
nikB	Cluster_83464	100	2	2.0	4.348
cntA	Cluster_83464	116	2	1.724	4.167
mtnB	Cluster_62476	103	2	1.942	3.571
ydbM	Cluster_62476	112	2	1.786	4.762
gltR_1	Cluster_60044	219	4	1.826	1.562
ssuA_2	Cluster_60044	201	3	1.493	1.562
ssuA_3	Cluster_60044	161	3	1.863	1.515
tal	Cluster_69949	161	7	4.348	2.564
dusA	Cluster_31884	220	1	0.455	1.333
glnQ_3	Cluster_131540	221	1	0.452	1.299
glnQ_4	Cluster_49897	220	3	1.364	1.389
argH_1	Cluster_49897	30	4	13.333	6.25
yecS_1	Cluster_49897	162	4	2.469	2.083
glnP	Cluster_49897	73	2	2.74	5.0
glnH	Cluster_49897	94	2	2.128	3.571
nuoE_1	Cluster_8529	114	2	1.754	4.762
uspE	Cluster_80078	28	7	25.0	9.091
iutA	Cluster_131541	128	2	1.562	5.0
yliI	Cluster_77382	216	4	1.852	2.0
zapE_1	Cluster_77382	219	1	0.457	1.408
lip1	Cluster_117642	23	2	8.696	6.667
rlhA_1	Cluster_94549	211	3	1.422	1.818
ydiK_2	Cluster_94549	197	2	1.015	2.564
acsA_2	Cluster_99877	218	1	0.459	1.37
thlA	Cluster_99877	54	7	12.963	8.333
mmgC_2	Cluster_99877	219	2	0.913	1.333
echA8	Cluster_99877	128	7	5.469	4.762
sdhE	Cluster_92490	218	12	5.505	7.143
ygfZ	Cluster_92490	217	12	5.53	5.882
sasA_5	Cluster_60045	221	3	1.357	0.781
tctD	Cluster_60045	218	7	3.211	5.0
nicP_1	Cluster_60045	220	2	0.909	0.82
ung	Cluster_98763	217	7	3.226	4.762
caiD	Cluster_98763	164	7	4.268	10.0
rsuA	Cluster_54071	204	6	2.941	2.273
dctB_1	Cluster_64557	218	1	0.459	1.333
dctD_1	Cluster_64557	220	1	0.455	1.316
kgtP_1	Cluster_45544	220	1	0.455	1.37
rhaS_1	Cluster_60454	221	2	0.905	0.935
dmlR_7	Cluster_116284	220	1	0.455	0.763
bmr3	Cluster_17337	144	1	0.694	3.704
ttgR	Cluster_41710	213	7	3.286	3.846
ttgA	Cluster_41710	213	7	3.286	4.348
ttgB	Cluster_41710	128	7	5.469	4.762
ttgC_1	Cluster_41710	82	2	2.439	2.778
kgtP_2	Cluster_91832	220	1	0.455	1.429
pcaF	Cluster_64558	131	2	1.527	3.333
pcaR	Cluster_16204	53	2	3.774	5.882
pitA	Cluster_31046	28	2	7.143	9.091
mcpG	Cluster_74354	216	7	3.241	4.0
pimC	Cluster_107790	139	6	4.317	4.167
purU_2	Cluster_35815	219	5	2.283	1.695
sbcB	Cluster_77889	207	2	0.966	2.778
pykA	Cluster_54774	206	4	1.942	3.704
ndoR	Cluster_36016	92	7	7.609	3.846
fumA	Cluster_36016	122	7	5.738	4.348
yhbO_2	Cluster_153158	141	6	4.255	2.941
ywiE	Cluster_57320	169	1	0.592	3.125
acpH	Cluster_38682	220	1	0.455	2.778
nemA	Cluster_38682	42	1	2.381	6.667
oleD	Cluster_153950	213	7	3.286	2.439
argO	Cluster_123196	217	7	3.226	2.857
sodB_2	Cluster_88224	202	2	0.99	2.174
sasA_6	Cluster_67212	221	2	0.905	0.8
czcR	Cluster_67212	15	6	40.0	20.0
groL	Cluster_153547	187	97	51.872	4.0
groS	Cluster_47467	218	7	3.211	3.03
mdfA	Cluster_62477	199	5	2.513	2.222
mscS	Cluster_109165	210	7	3.333	3.226
panE	Cluster_117643	61	1	1.639	5.556
