GCA_903684265.1_assembly_BB1464_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
shlA	Cluster_16799	156	10	6.41	2.941
shlB_1	Cluster_16799	43	8	18.605	3.846
nudC_1	Cluster_168474	219	7	3.196	2.041
nudL	Cluster_168474	218	5	2.294	3.448
yrdA_1	Cluster_168474	220	4	1.818	2.083
purT	Cluster_106344	214	10	4.673	4.762
yhjE	Cluster_42170	199	13	6.533	3.571
ffh	Cluster_33806	213	10	4.695	2.778
rpsP	Cluster_47008	219	10	4.566	5.263
rimM	Cluster_47008	218	8	3.67	5.0
trmD	Cluster_47008	218	8	3.67	5.0
rplS	Cluster_47008	219	8	3.653	5.0
nhaP2_1	Cluster_139617	149	47	31.544	2.857
xerD_1	Cluster_139617	18	8	44.444	11.111
dsbC	Cluster_81164	203	9	4.433	4.348
hom	Cluster_81164	205	6	2.927	6.25
thrC	Cluster_74344	153	10	6.536	4.348
smtB	Cluster_94866	150	13	8.667	5.556
yaeQ	Cluster_94866	214	8	3.738	3.704
recJ	Cluster_94866	211	8	3.791	3.846
namA	Cluster_164	27	8	29.63	5.882
prr	Cluster_98740	156	10	6.41	3.846
ydcV_1	Cluster_98740	211	7	3.318	1.471
ydcU	Cluster_98740	197	10	5.076	2.778
potA_1	Cluster_98740	220	7	3.182	1.333
ydcS	Cluster_46555	197	13	6.599	4.545
wspC	Cluster_94865	197	12	6.091	2.083
rcsC_8	Cluster_94865	220	2	0.909	0.699
cheB_2	Cluster_94865	219	3	1.37	1.205
cheB_3	Cluster_153141	217	9	4.147	1.205
prfB	Cluster_25926	203	13	6.404	2.273
lysS	Cluster_121972	208	24	11.538	5.556
pal_1	Cluster_153142	221	4	1.81	1.449
ppc	Cluster_75857	210	13	6.19	3.03
adk	Cluster_41405	214	13	6.075	3.448
tsaB	Cluster_124112	211	22	10.427	2.857
rsmJ	Cluster_115528	218	23	10.55	5.0
mdtA_2	Cluster_67669	219	6	2.74	1.087
mdtB_2	Cluster_67669	213	6	2.817	1.351
plsB	Cluster_48767	216	14	6.481	4.348
cspA_2	Cluster_48767	170	9	5.294	3.448
rlmA	Cluster_68636	213	9	4.225	2.326
dapE	Cluster_68636	128	9	7.031	2.703
tcdA	Cluster_43647	215	9	4.186	3.448
sufE	Cluster_131516	212	15	7.075	3.846
csdA	Cluster_131516	186	15	8.065	5.882
dapD	Cluster_160444	216	6	2.778	1.923
yffB	Cluster_160444	192	5	2.604	2.273
nhaK	Cluster_38087	205	12	5.854	1.613
dapL	Cluster_27054	206	10	4.854	3.448
glnD	Cluster_27054	216	10	4.63	3.333
map_1	Cluster_27054	203	8	3.941	1.923
rpsB	Cluster_27054	216	10	4.63	3.226
tsf	Cluster_65201	215	16	7.442	7.143
pyrH	Cluster_67903	217	15	6.912	4.545
frr	Cluster_67903	216	15	6.944	4.545
ispU	Cluster_67903	216	15	6.944	4.348
cdsA	Cluster_67903	212	15	7.075	4.545
dxr	Cluster_67903	212	15	7.075	4.348
rseP	Cluster_134390	210	12	5.714	2.778
bamA_1	Cluster_131515	197	32	16.244	3.03
lpxD	Cluster_131515	80	38	47.5	12.5
fabZ	Cluster_106679	218	198	90.826	9.091
lpxA	Cluster_106679	216	194	89.815	7.692
lpxB	Cluster_106679	215	188	87.442	6.25
rnhB	Cluster_106679	215	188	87.442	6.25
dnaE	Cluster_124672	211	10	4.739	2.857
accA	Cluster_111408	208	205	98.558	33.333
tilS	Cluster_84565	216	10	4.63	2.128
pyrG	Cluster_37547	210	197	93.81	12.5
kdsA	Cluster_37547	151	116	76.821	7.692
eno	Cluster_84033	204	13	6.373	4.762
ftsB	Cluster_79506	217	23	10.599	4.762
ispD	Cluster_79506	214	23	10.748	4.545
dmlR_6	Cluster_111257	221	1	0.452	0.775
frmA	Cluster_111257	163	8	4.908	4.0
yeiG	Cluster_111257	212	10	4.717	3.448
ispF	Cluster_100099	218	10	4.587	2.5
truD	Cluster_100099	210	10	4.762	2.703
surE	Cluster_100099	202	10	4.95	2.564
pcm	Cluster_100099	218	10	4.587	2.381
nlpD	Cluster_65417	202	13	6.436	4.545
rpoS	Cluster_110439	198	143	72.222	7.692
fdxA	Cluster_89022	214	182	85.047	8.333
mutS	Cluster_81162	214	9	4.206	1.587
proY_1	Cluster_47395	184	8	4.348	2.778
cmpR_3	Cluster_90028	221	5	2.262	1.515
prtR_1	Cluster_90028	77	9	11.688	1.887
gpFI	Cluster_127711	94	11	11.702	2.381
pncC_2	Cluster_146947	170	10	5.882	1.471
recA	Cluster_112674	188	15	7.979	10.0
recX	Cluster_151929	216	16	7.407	5.882
lnrK	Cluster_41242	211	14	6.635	4.348
dgkA	Cluster_134389	210	13	6.19	4.167
cmpR_4	Cluster_102475	219	6	2.74	1.538
fpr_1	Cluster_102475	219	13	5.936	2.174
trmO	Cluster_121797	218	13	5.963	2.778
rsuA_1	Cluster_100098	16	9	56.25	14.286
yjaB_1	Cluster_122806	170	7	4.118	2.5
rimO	Cluster_47558	214	13	6.075	2.778
kup_2	Cluster_47558	62	6	9.677	4.348
dinB	Cluster_54060	187	9	4.813	2.941
proS	Cluster_76846	217	160	73.733	5.263
oprD_3	Cluster_3930	221	6	2.715	0.971
slyX	Cluster_3930	220	10	4.545	2.941
dps	Cluster_39191	182	13	7.143	5.882
aspS	Cluster_120361	219	183	83.562	5.882
pmpR	Cluster_109835	150	14	9.333	4.167
ruvC	Cluster_67665	215	10	4.651	2.381
ruvA	Cluster_111259	219	13	5.936	4.762
ruvB_1	Cluster_111259	169	10	5.917	4.348
ybgC	Cluster_99415	220	16	7.273	5.882
tolQ_3	Cluster_99415	219	7	3.196	1.639
exbD_2	Cluster_99415	219	9	4.11	1.961
tolB	Cluster_99415	219	15	6.849	5.0
pal_2	Cluster_150153	221	35	15.837	1.639
cpoB	Cluster_59340	219	108	49.315	10.0
queE	Cluster_71029	217	166	76.498	5.882
queC	Cluster_71029	203	156	76.847	6.25
puuB_4	Cluster_135156	219	1	0.457	0.909
lysP	Cluster_11985	16	10	62.5	25.0
cptA	Cluster_38678	65	10	15.385	6.667
mcpU_1	Cluster_142274	208	3	1.442	1.786
puuP_3	Cluster_11879	163	2	1.227	1.493
ydgA	Cluster_11879	220	10	4.545	2.439
nadA	Cluster_50004	217	13	5.991	2.778
bepA_2	Cluster_104524	219	3	1.37	1.493
tusA_2	Cluster_104524	216	9	4.167	1.613
bcp	Cluster_39099	122	14	11.475	5.556
gcvR	Cluster_39099	213	14	6.573	6.25
dapA_1	Cluster_39099	216	6	2.778	1.316
bamC	Cluster_39099	216	14	6.481	5.263
yycJ	Cluster_39099	220	14	6.364	5.263
purC	Cluster_39099	219	14	6.393	5.556
shlB_2	Cluster_43649	43	7	16.279	4.0
rspR_1	Cluster_78825	141	5	3.546	2.703
abaF_2	Cluster_109146	204	1	0.49	1.639
dadA1_3	Cluster_129399	187	7	3.743	2.083
rspR_2	Cluster_167204	141	6	4.255	2.941
LhpG	Cluster_167204	31	6	19.355	7.143
dapA_2	Cluster_136642	216	6	2.778	1.282
proR	Cluster_49612	126	10	7.937	2.632
rhaS_2	Cluster_17470	221	3	1.357	0.926
yveA	Cluster_17470	186	10	5.376	2.564
lrp_2	Cluster_130817	221	1	0.452	1.493
puuB_5	Cluster_130817	218	3	1.376	0.98
fliY_2	Cluster_146090	221	6	2.715	1.351
glnQ_2	Cluster_27671	221	3	1.357	1.235
mcpA_1	Cluster_27671	48	4	8.333	4.348
nfdA_2	Cluster_45244	96	2	2.083	2.703
dmlR_7	Cluster_45244	220	1	0.455	0.763
abaF_3	Cluster_148562	157	3	1.911	1.613
ramA_1	Cluster_101451	178	6	3.371	1.667
malT_1	Cluster_101451	96	3	3.125	3.03
hdfR_4	Cluster_83258	216	2	0.926	1.042
moaB_3	Cluster_83258	22	2	9.091	10.0
moaA_3	Cluster_37026	156	8	5.128	1.887
ydeP_2	Cluster_37026	184	7	3.804	2.083
decR_1	Cluster_73842	221	1	0.452	1.282
metC	Cluster_73842	209	10	4.785	3.226
eptA_1	Cluster_79786	142	8	5.634	4.0
rnd	Cluster_131499	217	13	5.991	2.857
ycgL	Cluster_131499	218	13	5.963	2.857
ghrA	Cluster_132236	125	10	8.0	4.167
rutE	Cluster_52700	166	9	5.422	5.263
dapb1	Cluster_71926	208	10	4.808	2.857
yafJ	Cluster_71926	218	10	4.587	2.703
gltR_2	Cluster_95961	219	4	1.826	1.471
nanT_2	Cluster_95961	215	8	3.721	1.818
pxpA3	Cluster_95961	213	11	5.164	3.571
pxpB	Cluster_95961	193	11	5.699	3.448
pxpC	Cluster_95961	51	10	19.608	5.263
cysK	Cluster_93796	95	13	13.684	3.448
aceK	Cluster_53714	207	10	4.831	2.703
cvfB	Cluster_95550	217	13	5.991	3.125
def_1	Cluster_37759	210	7	3.333	2.326
thadh	Cluster_129390	80	10	12.5	4.762
phaJ	Cluster_164131	214	6	2.804	2.857
fadD_1	Cluster_54942	221	6	2.715	1.786
fadD_2	Cluster_33609	221	6	2.715	2.128
puuB_6	Cluster_10572	210	4	1.905	1.01
puuA_3	Cluster_10572	218	8	3.67	1.389
ppiA	Cluster_154107	219	36	16.438	8.333
catD_1	Cluster_154107	209	12	5.742	2.222
yhaJ_1	Cluster_154107	212	8	3.774	1.754
azoR	Cluster_109771	158	21	13.291	7.143
bioP	Cluster_61249	217	10	4.608	2.083
ybdG	Cluster_87012	203	13	6.404	3.846
rhlE_1	Cluster_87012	216	7	3.241	2.703
gltR_3	Cluster_113407	205	5	2.439	1.695
opuE	Cluster_44039	207	10	4.831	3.704
gbuA	Cluster_50638	176	13	7.386	4.762
aer_2	Cluster_91240	210	10	4.762	1.515
gcvA_6	Cluster_83745	220	2	0.909	0.909
yhhS_2	Cluster_115549	197	8	4.061	2.041
aspC_1	Cluster_41403	30	10	33.333	6.667
phhA	Cluster_41403	219	10	4.566	2.222
tyrR_2	Cluster_41403	218	8	3.67	1.587
acs	Cluster_17553	171	8	4.678	4.545
argT_2	Cluster_9351	76	3	3.947	2.174
hisQ_2	Cluster_122878	209	39	18.66	2.703
occM_3	Cluster_122878	202	28	13.861	2.5
hisP_1	Cluster_122878	51	13	25.49	3.846
cdhR_4	Cluster_116920	220	7	3.182	1.099
aruC	Cluster_27693	204	10	4.902	1.818
astA	Cluster_84567	209	13	6.22	3.03
aruG	Cluster_130093	211	13	6.161	4.167
astD	Cluster_130093	210	13	6.19	4.0
astB	Cluster_130093	216	13	6.019	3.333
astE	Cluster_130093	216	13	6.019	3.333
alaS	Cluster_28919	214	10	4.673	2.5
csrA2	Cluster_74341	217	10	4.608	4.0
phnN	Cluster_25715	218	13	5.963	4.348
kdgR	Cluster_68947	53	10	18.868	4.545
kdgK	Cluster_129394	187	13	6.952	4.0
ttuB	Cluster_142031	18	14	77.778	33.333
ghrB_1	Cluster_142031	212	5	2.358	1.724
lpdV	Cluster_60715	214	20	9.346	5.882
bkdB	Cluster_60715	214	21	9.813	6.667
bkdA2	Cluster_60715	217	21	9.677	6.25
bkdA1	Cluster_60715	217	21	9.677	6.25
lrp_3	Cluster_60715	220	7	3.182	1.515
ipuC	Cluster_92470	173	10	5.78	2.857
ycaD_3	Cluster_95227	216	2	0.926	1.282
ycgR	Cluster_129350	218	173	79.358	6.25
cheV_2	Cluster_139252	221	9	4.072	1.408
cheR2	Cluster_152428	219	13	5.936	3.704
flgB	Cluster_54941	211	5	2.37	1.887
flgC	Cluster_54941	211	5	2.37	1.961
flgD	Cluster_54941	209	5	2.392	2.0
flgE	Cluster_54941	208	5	2.404	1.961
flgF	Cluster_68476	215	12	5.581	2.564
flgG	Cluster_68476	211	12	5.687	2.703
flgH	Cluster_68476	216	12	5.556	2.439
flgI	Cluster_68476	215	12	5.581	2.439
rfbF	Cluster_23136	74	3	4.054	3.448
rfbG	Cluster_23136	75	3	4.0	3.448
spnQ	Cluster_23136	56	3	5.357	6.25
ilvG	Cluster_85719	60	7	11.667	5.263
fcl	Cluster_85719	46	7	15.217	5.882
fabH	Cluster_32994	214	7	3.271	1.389
hag	Cluster_45142	87	8	9.195	3.125
fliD	Cluster_133674	214	13	6.075	1.961
fliS	Cluster_91813	214	12	5.607	1.852
norR_2	Cluster_73524	220	11	5.0	1.493
atoS	Cluster_68000	214	10	4.673	1.515
atoC_3	Cluster_68000	190	7	3.684	1.429
fliE	Cluster_113411	213	14	6.573	1.818
fliF	Cluster_113411	205	14	6.829	1.923
fliG	Cluster_113411	213	14	6.573	1.852
fliI	Cluster_123904	213	10	4.695	2.128
fliJ	Cluster_123904	200	10	5.0	2.326
cheB_4	Cluster_119019	214	3	1.402	1.19
fliM	Cluster_89709	215	13	6.047	1.852
fliN	Cluster_89709	215	13	6.047	1.852
fliO	Cluster_89709	37	10	27.027	11.111
fliP	Cluster_89709	213	13	6.103	1.961
fliQ	Cluster_89709	215	13	6.047	1.887
fliR	Cluster_89709	213	13	6.103	1.887
flhB_1	Cluster_89709	69	5	7.246	3.03
flhA	Cluster_23746	212	8	3.774	1.493
srp54	Cluster_23746	203	8	3.941	1.786
ylxH	Cluster_125329	213	10	4.695	2.222
fliA	Cluster_125329	213	10	4.695	2.174
cheY	Cluster_122473	201	13	6.468	4.762
cheZ	Cluster_122473	214	14	6.542	4.348
cheB1	Cluster_122473	218	14	6.422	4.0
pomA	Cluster_122473	217	14	6.452	3.846
motB_1	Cluster_122473	211	10	4.739	3.448
soj_2	Cluster_133003	218	5	2.294	1.429
cheW	Cluster_140424	213	13	6.103	2.5
flhB_2	Cluster_66947	69	4	5.797	3.226
ccmA	Cluster_66947	215	12	5.581	2.273
ccmB	Cluster_66947	218	12	5.505	2.222
ccmC	Cluster_66947	215	12	5.581	2.128
ccmE	Cluster_66947	215	12	5.581	2.083
ccmF	Cluster_66947	208	12	5.769	2.273
dsbE	Cluster_66947	205	11	5.366	2.273
ccmH	Cluster_66947	204	11	5.392	2.174
phzF	Cluster_40106	60	8	13.333	4.545
fbp_1	Cluster_136643	194	6	3.093	1.754
hyuE	Cluster_13421	202	10	4.95	2.857
pucI_1	Cluster_13421	208	7	3.365	1.754
lrpC_1	Cluster_94297	57	8	14.035	4.0
rlmL_2	Cluster_83873	108	9	8.333	3.846
metE	Cluster_40394	201	9	4.478	2.703
thlA_1	Cluster_52493	165	10	6.061	2.5
aguA_2	Cluster_93288	84	13	15.476	3.846
spuE_3	Cluster_93288	106	7	6.604	2.222
nit1_1	Cluster_93288	74	7	9.459	4.545
aguA_3	Cluster_93288	67	11	16.418	4.762
gcvA_7	Cluster_93288	220	4	1.818	0.935
fabV	Cluster_43067	204	11	5.392	2.703
folM	Cluster_132230	217	10	4.608	2.703
pfyP_2	Cluster_113409	155	10	6.452	5.0
gltC_2	Cluster_118299	221	4	1.81	1.099
cidA_1	Cluster_118299	197	10	5.076	3.125
yohK_1	Cluster_118299	198	10	5.051	2.703
oleB	Cluster_70116	204	13	6.373	4.545
kipR	Cluster_60443	55	13	23.636	6.667
hmgA	Cluster_60443	212	13	6.132	4.545
nagL_1	Cluster_60443	106	10	9.434	3.333
ldh	Cluster_100100	214	12	5.607	3.846
psiE	Cluster_46238	220	13	5.909	2.128
rhaS_3	Cluster_44627	221	5	2.262	0.943
yfdG	Cluster_112671	37	10	27.027	6.667
yfdH	Cluster_112671	38	10	26.316	6.667
ghrB_2	Cluster_110399	212	3	1.415	1.961
dmlR_8	Cluster_67847	220	2	0.909	0.725
ttgI_2	Cluster_67847	191	8	4.188	1.587
aaeB_1	Cluster_67847	218	9	4.128	1.389
aaeA_1	Cluster_67847	220	9	4.091	1.37
nodD2_2	Cluster_68633	210	6	2.857	1.538
emrY	Cluster_35809	208	10	4.808	2.703
emrA_4	Cluster_35809	182	4	2.198	1.429
ttgF	Cluster_35809	120	9	7.5	3.226
hcaB_3	Cluster_123892	167	7	4.192	1.22
algA_1	Cluster_166386	96	4	4.167	2.326
algF	Cluster_166386	196	9	4.592	2.778
algJ	Cluster_166386	198	9	4.545	2.703
patA	Cluster_166386	166	7	4.217	3.704
algL	Cluster_144507	197	14	7.107	3.333
algX	Cluster_144507	193	14	7.254	3.704
algG	Cluster_144507	209	14	6.699	2.703
algE	Cluster_144507	211	14	6.635	2.632
algK	Cluster_144507	208	14	6.731	2.632
alg8	Cluster_144507	197	14	7.107	3.846
algD	Cluster_765	196	13	6.633	3.704
yaaA	Cluster_91239	215	13	6.047	3.571
moaC_2	Cluster_75288	22	6	27.273	9.091
moaD_2	Cluster_75288	24	6	25.0	8.333
moaE	Cluster_75288	211	10	4.739	2.381
argT_3	Cluster_65191	43	3	6.977	4.0
dauR	Cluster_135472	73	14	19.178	3.704
dauA_1	Cluster_47006	114	8	7.018	2.632
dauB	Cluster_47006	28	10	35.714	7.692
rhlB	Cluster_115546	63	12	19.048	5.0
estB	Cluster_26144	209	14	6.699	5.0
yhdW	Cluster_26144	208	14	6.731	5.263
yhdY	Cluster_26144	204	13	6.373	5.556
glnQ_3	Cluster_26144	221	3	1.357	1.299
degS	Cluster_39898	218	10	4.587	4.545
cysD_1	Cluster_53712	21	8	38.095	12.5
cysNC_1	Cluster_53712	18	8	44.444	14.286
imm	NO_CLUSTER_ASSOCIATION_FOUND	78	12	15.385	4.762
pys1	NO_CLUSTER_ASSOCIATION_FOUND	10	7	70.0	25.0
decR_2	Cluster_98018	221	6	2.715	1.22
mdeA	Cluster_98018	208	13	6.25	4.348
aceE_2	Cluster_139713	49	7	14.286	5.556
zapE_1	Cluster_27774	219	8	3.653	1.408
cdhR_5	Cluster_70114	219	3	1.37	1.02
tas	Cluster_40381	186	168	90.323	16.667
rplM	Cluster_40381	219	189	86.301	8.333
rpsI	Cluster_40381	217	188	86.636	8.333
petA	Cluster_38874	215	14	6.512	6.667
petB	Cluster_38874	218	14	6.422	5.263
petC	Cluster_38874	218	14	6.422	5.0
sspA	Cluster_100755	202	17	8.416	4.545
sspB	Cluster_100755	179	19	10.615	5.0
gmhA	Cluster_125320	218	27	12.385	5.263
lpoA	Cluster_52492	212	13	6.132	3.704
rsmI	Cluster_52492	217	13	5.991	3.448
mraZ	Cluster_3457	219	17	7.763	9.091
rsmH	Cluster_3457	219	17	7.763	8.333
ftsL	Cluster_3457	221	17	7.692	8.333
ftsI	Cluster_3457	214	16	7.477	9.091
murE	Cluster_3457	217	16	7.373	9.091
murF	Cluster_3457	218	16	7.339	8.333
mraY	Cluster_3457	209	16	7.656	8.333
murD	Cluster_3457	218	16	7.339	7.143
ftsW	Cluster_3457	216	16	7.407	7.692
murG	Cluster_3457	205	15	7.317	9.091
murC	Cluster_3457	219	16	7.306	6.25
ddl	Cluster_3457	193	16	8.29	7.143
ftsQ	Cluster_3457	216	15	6.944	6.25
ftsA	Cluster_3457	206	15	7.282	10.0
ftsZ	Cluster_148650	216	204	94.444	12.5
lpxC	Cluster_107308	220	202	91.818	25.0
secA	Cluster_22110	213	10	4.695	2.703
argJ	Cluster_49336	218	10	4.587	2.778
thiE_1	Cluster_104936	214	10	4.673	2.128
cobO	Cluster_119355	14	9	64.286	20.0
rcsC_9	Cluster_119355	220	2	0.909	0.719
panE_1	Cluster_119355	159	9	5.66	3.448
mscS	Cluster_108443	210	13	6.19	3.226
mdfA	Cluster_62460	199	9	4.523	2.222
groS	Cluster_36885	218	10	4.587	3.03
groL	Cluster_153925	187	12	6.417	4.0
czcR_1	Cluster_69330	205	7	3.415	1.724
sasA_4	Cluster_69330	221	2	0.905	0.735
inaA	Cluster_112679	162	12	7.407	3.704
acrB	Cluster_63275	49	10	20.408	3.571
acrA	Cluster_63275	44	7	15.909	5.556
sodB	Cluster_41404	18	10	55.556	16.667
argO	Cluster_99433	217	13	5.991	2.857
oleD	Cluster_99433	213	8	3.756	2.439
nemA	Cluster_81747	42	8	19.048	6.667
ydhP_1	Cluster_81747	207	8	3.865	1.429
acpH	Cluster_81747	220	10	4.545	2.778
ywiE	Cluster_93122	169	10	5.917	3.125
fumB	Cluster_41952	99	13	13.131	5.0
ndoR	Cluster_41952	92	13	14.13	3.846
pykA	Cluster_67369	206	11	5.34	3.704
sbcB	Cluster_123905	207	12	5.797	2.778
purU_2	Cluster_31605	219	8	3.653	1.695
mgtA_1	Cluster_49039	76	8	10.526	2.941
mcpG	Cluster_74516	216	14	6.481	4.0
pitA_1	Cluster_28917	192	9	4.688	2.083
pcaR	Cluster_130588	53	8	15.094	5.882
pcaK_2	Cluster_25818	194	4	2.062	1.333
catI	Cluster_40871	66	10	15.152	4.762
catJ	Cluster_40871	67	10	14.925	4.545
pcaF	Cluster_40871	131	10	7.634	3.333
kgtP_1	Cluster_71015	220	6	2.727	1.37
pcaB	Cluster_71015	190	10	5.263	3.448
catD_2	Cluster_71015	209	3	1.435	2.128
argP_2	Cluster_63658	188	4	2.128	1.333
nicP_2	Cluster_40791	220	4	1.818	0.855
ttgC	Cluster_41950	135	11	8.148	7.692
ttgB	Cluster_41950	128	13	10.156	4.762
ttgA	Cluster_41950	213	13	6.103	4.348
ttgR	Cluster_41950	213	13	6.103	3.846
bmr3	Cluster_20374	144	11	7.639	3.704
dmlR_9	Cluster_114836	218	3	1.376	0.714
gcvA_8	Cluster_107767	217	1	0.461	0.935
aruI_2	Cluster_107767	181	10	5.525	2.857
rhaS_4	Cluster_59422	220	2	0.909	0.82
kgtP_2	Cluster_42169	220	6	2.727	1.429
dctD_2	Cluster_104934	220	7	3.182	1.613
dctB_2	Cluster_104934	218	7	3.211	1.639
ftsH_2	Cluster_93449	88	9	10.227	3.448
hcaR_3	Cluster_36317	108	12	11.111	2.174
rapA_1	Cluster_36317	92	8	8.696	2.5
msr(E)	Cluster_17825	8	7	87.5	50.0
tetR_1	Cluster_17825	10	7	70.0	33.333
mdtL	Cluster_6239	42	18	42.857	5.556
recC	Cluster_61850	206	9	4.369	2.857
recB	Cluster_61850	147	9	6.122	3.704
recD	Cluster_61850	191	9	4.712	2.857
dgcN	Cluster_133009	199	11	5.528	2.326
pal_3	Cluster_133009	220	5	2.273	1.515
hdfR_5	Cluster_97019	204	3	1.471	1.235
mmsA	Cluster_97019	206	13	6.311	5.882
mmsB	Cluster_97019	207	13	6.28	6.25
ant1	Cluster_164672	22	3	13.636	8.333
czcD_1	Cluster_164672	115	2	1.739	4.167
frmR	Cluster_138161	111	12	10.811	4.167
ynbD	Cluster_129389	114	10	8.772	2.941
ynbC	Cluster_129389	125	10	8.0	2.632
ynbA	Cluster_129389	122	10	8.197	2.703
cmpR_5	Cluster_132999	214	5	2.336	1.562
mdaB	Cluster_63659	217	10	4.608	2.273
dmlR_10	Cluster_85803	218	2	0.917	0.746
ggt_1	Cluster_104229	201	6	2.985	2.222
mcpS	Cluster_31828	190	10	5.263	3.448
pcaH	Cluster_60026	206	13	6.311	3.448
pcaG	Cluster_60026	206	13	6.311	3.448
trmA	Cluster_38440	214	10	4.673	2.778
adeQ	Cluster_38440	40	10	25.0	7.143
entS	Cluster_25327	84	10	11.905	4.0
cydA_2	Cluster_25327	45	8	17.778	5.0
cydB	Cluster_25327	169	13	7.692	4.0
rlmG	Cluster_73304	214	13	6.075	4.0
fpr_2	Cluster_73304	219	11	5.023	2.128
mscL	Cluster_70570	220	14	6.364	3.571
radA	Cluster_70570	216	14	6.481	3.846
uacT_1	Cluster_40393	216	9	4.167	1.754
btsT	Cluster_73305	191	13	6.806	3.226
yjiA	Cluster_62836	159	10	6.289	3.333
glyA_2	Cluster_50308	219	7	3.196	1.37
ettA	Cluster_42956	210	10	4.762	2.381
gdhA	Cluster_33608	212	10	4.717	2.439
greB_1	Cluster_139547	204	11	5.392	2.222
fklB	Cluster_121796	31	14	45.161	20.0
ispB	Cluster_44300	217	199	91.705	12.5
rplU	Cluster_44300	218	112	51.376	10.0
rpmA	Cluster_44300	219	112	51.142	10.0
obg	Cluster_62433	216	187	86.574	10.0
proB	Cluster_125715	215	182	84.651	7.143
rimI	Cluster_39399	216	10	4.63	1.587
can	Cluster_152426	39	14	35.897	5.882
trpI_1	Cluster_60717	191	7	3.665	2.564
rhtC_2	Cluster_60717	186	8	4.301	1.786
fsr	Cluster_31306	94	13	13.83	4.348
ycaD_4	Cluster_23616	196	1	0.51	1.587
ada	Cluster_123176	209	9	4.306	1.923
aldA	Cluster_124671	160	13	8.125	5.882
galE	Cluster_91811	180	13	7.222	5.263
betA_1	Cluster_142811	174	8	4.598	2.703
dapH	Cluster_100757	32	10	31.25	7.143
cysE_1	Cluster_100757	92	7	7.609	8.333
mshA_1	Cluster_100757	220	7	3.182	1.205
ycaC_2	Cluster_28257	204	4	1.961	1.587
aaeB_2	Cluster_135616	218	6	2.752	1.471
aaeX_1	Cluster_135616	25	7	28.0	6.667
aaeA_2	Cluster_135616	220	7	3.182	1.282
dmlR_11	Cluster_135616	217	3	1.382	0.676
benM_1	Cluster_116937	195	5	2.564	2.0
gltP_1	Cluster_86408	139	7	5.036	3.03
yhcG	Cluster_109027	70	7	10.0	4.0
intA_1	Cluster_61183	136	6	4.412	1.493
ychF	Cluster_130392	217	194	89.401	9.091
pth	Cluster_130392	215	195	90.698	10.0
rplY	Cluster_102308	217	25	11.521	7.692
prs	Cluster_145990	195	191	97.949	25.0
ispE	Cluster_165665	217	10	4.608	1.818
lolB	Cluster_165665	217	10	4.608	1.852
bepA_3	Cluster_165665	213	2	0.939	1.429
hemA	Cluster_4045	217	8	3.687	1.887
prfA	Cluster_4045	220	8	3.636	1.852
prmC_3	Cluster_4045	38	5	13.158	6.667
moeB	Cluster_4045	213	8	3.756	1.852
murI	Cluster_4045	191	8	4.188	2.083
phrB_2	Cluster_110514	177	9	5.085	2.326
hemH	Cluster_64289	220	14	6.364	4.545
uraA	Cluster_74070	217	64	29.493	8.333
upp	Cluster_74070	218	65	29.817	7.143
hpt	Cluster_74070	220	66	30.0	6.667
mqo_2	Cluster_6627	221	2	0.905	1.786
yedK_1	Cluster_98550	199	39	19.598	1.923
mcpU_2	Cluster_84038	208	7	3.365	1.818
loiP	Cluster_84038	214	13	6.075	2.564
mneA	Cluster_43104	219	21	9.589	8.333
rsmC	Cluster_153927	218	13	5.963	3.846
hprA	Cluster_50312	197	13	6.599	3.03
malT_2	Cluster_48439	96	3	3.125	2.703
lapB	Cluster_84039	191	13	6.806	4.545
gloC	Cluster_57685	206	10	4.854	1.923
yiaD	Cluster_120442	199	12	6.03	3.448
pta	Cluster_26898	214	13	6.075	3.704
slyD	Cluster_26898	219	13	5.936	3.846
btuE_1	Cluster_85182	214	10	4.673	2.632
mgtA_2	Cluster_93571	76	7	9.211	2.941
bdlA_2	Cluster_93571	216	6	2.778	1.333
cysZ	Cluster_27695	201	10	4.975	4.0
nadC	Cluster_46859	216	13	6.019	2.778
ampD	Cluster_133672	218	10	4.587	2.941
yjjV	Cluster_34768	211	13	6.161	3.846
cra	Cluster_34768	218	13	5.963	3.846
lacC	Cluster_34768	215	13	6.047	4.0
fruA_1	Cluster_34768	7	2	28.571	50.0
fruA_2	Cluster_149286	7	2	28.571	50.0
oprD_4	Cluster_58051	220	8	3.636	1.064
aer_3	Cluster_21258	158	2	1.266	2.5
cheV_3	Cluster_64983	213	2	0.939	1.389
norR2	Cluster_80061	45	10	22.222	5.0
hmp_1	Cluster_80061	214	9	4.206	1.786
dsbB_2	Cluster_10269	218	8	3.67	1.667
cyoA	Cluster_8764	202	13	6.436	6.667
cyoB	Cluster_8764	196	13	6.633	7.143
cyoC	Cluster_8764	199	13	6.533	6.25
cyoD	Cluster_8764	202	13	6.436	5.882
cyoE	Cluster_8764	215	13	6.047	5.882
