GCA_900104105.1_IMG-taxon_2600255318_annotated_assembly_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
ycfH	Cluster_110562	214	3	1.402	2.222
holB	Cluster_110562	17	7	41.176	16.667
tmk	Cluster_110562	40	6	15.0	7.143
mltG	Cluster_110562	218	7	3.211	3.03
pabC	Cluster_110562	218	7	3.211	3.03
fabF_2	Cluster_110562	113	3	2.655	2.5
acpP_1	Cluster_61426	102	3	2.941	4.545
fabG_4	Cluster_98801	220	1	0.455	0.877
fabD_1	Cluster_98801	122	4	3.279	2.857
plsX	Cluster_165612	218	57	26.147	4.762
rpmF	Cluster_165612	218	57	26.147	5.556
yceD	Cluster_165612	198	52	26.263	6.667
yceF	Cluster_113279	216	3	1.389	6.667
ppaX	Cluster_4218	188	3	1.596	5.556
rluC	Cluster_4218	219	7	3.196	5.263
rne	Cluster_4218	205	7	3.415	6.667
glmU_1	Cluster_44259	36	1	2.778	5.263
paoD_1	Cluster_44259	9	1	11.111	20.0
iorB_1	Cluster_44259	30	1	3.333	8.333
iorA_1	Cluster_44259	33	1	3.03	6.667
murB	Cluster_132880	218	1	0.459	1.493
kdsB	Cluster_132880	176	1	0.568	1.587
lpxK	Cluster_132880	215	1	0.465	1.562
tolR	Cluster_132880	213	1	0.469	1.587
tolQ_2	Cluster_132880	220	1	0.455	1.449
comEC	Cluster_92368	158	1	0.633	4.0
yadH	Cluster_94402	218	1	0.459	4.167
yadG	Cluster_94402	213	1	0.469	4.348
gstB_1	Cluster_159243	197	1	0.508	1.587
fadE	Cluster_43883	214	3	1.402	2.128
dmlR_9	Cluster_124235	218	1	0.459	0.714
rhtC_1	Cluster_124540	186	1	0.538	1.786
dapE_1	Cluster_61583	90	1	1.111	4.348
vgrG1_5	Cluster_10729	5	1	20.0	20.0
hisC_4	Cluster_64047	215	1	0.465	1.471
linC	Cluster_49944	173	1	0.578	2.941
yfmJ	Cluster_49944	216	1	0.463	2.632
pyrF	Cluster_49473	217	3	1.382	2.941
ompR_3	Cluster_49473	219	2	0.913	1.163
sasA_5	Cluster_49473	221	2	0.905	0.781
ydiK	Cluster_138770	23	1	4.348	11.111
menH_1	Cluster_104802	219	1	0.457	1.205
sixA	Cluster_61584	210	1	0.476	2.439
gpsA	Cluster_61584	218	1	0.459	2.222
btuB_4	Cluster_61584	220	1	0.455	0.971
rcsC_11	Cluster_61584	219	1	0.457	0.709
fabA	Cluster_44062	218	7	3.211	6.25
fabB	Cluster_44062	214	7	3.271	6.25
mazG	Cluster_125927	215	1	0.465	2.5
relA	Cluster_125927	214	1	0.467	3.704
rlmD	Cluster_116803	215	1	0.465	2.381
cysM	Cluster_116803	213	1	0.469	2.381
pfeS	Cluster_54015	71	1	1.408	4.167
ompR_4	Cluster_54015	209	1	0.478	1.493
barA	Cluster_54015	205	1	0.488	2.632
ldhA	Cluster_129274	213	1	0.469	2.0
resA_2	Cluster_107347	216	3	1.389	1.724
yfgD	Cluster_107347	216	3	1.389	9.091
ttcA	Cluster_34344	218	1	0.459	4.762
yohC_2	Cluster_34344	137	1	0.73	3.571
sprT	Cluster_78342	201	1	0.498	3.571
smtB_1	Cluster_86919	69	1	1.449	2.941
dctA2	Cluster_24027	38	1	2.632	6.25
phoQ	Cluster_114714	211	1	0.474	2.273
phoP_2	Cluster_114714	190	1	0.526	2.128
sasA_6	Cluster_3502	221	1	0.452	0.8
ompR_5	Cluster_3502	189	1	0.529	1.587
flgE	Cluster_165492	208	1	0.481	1.961
flgD	Cluster_165492	209	1	0.478	2.0
flgC	Cluster_165492	211	1	0.474	1.961
flgB	Cluster_165492	211	1	0.474	1.887
cheR2	Cluster_156741	219	3	1.37	3.704
cheV_2	Cluster_156741	221	3	1.357	1.408
ycgR	Cluster_121013	218	1	0.459	6.25
ycaD_1	Cluster_139274	218	1	0.459	1.37
ipuC	Cluster_105569	173	1	0.578	2.857
fdhL	Cluster_22430	72	1	1.389	8.333
fdhS	Cluster_22430	1	1	100.0	100.0
fdhC	Cluster_22430	6	1	16.667	20.0
phnN	Cluster_20007	218	1	0.459	4.348
csrA2	Cluster_64899	217	3	1.382	4.0
alaS	Cluster_85853	214	7	3.271	2.5
ltaE_2	Cluster_13475	12	1	8.333	9.091
ribH_1	Cluster_13475	14	1	7.143	12.5
astE	Cluster_147610	216	1	0.463	3.333
astB	Cluster_136494	216	1	0.463	3.333
astD	Cluster_153464	210	3	1.429	4.0
aruG_1	Cluster_153464	8	1	12.5	14.286
astA_1	Cluster_95795	10	1	10.0	12.5
aruC	Cluster_31333	204	1	0.49	1.818
cdhR_4	Cluster_109727	220	1	0.455	1.099
hisP_1	Cluster_122524	51	3	5.882	3.846
occM_1	Cluster_122524	219	3	1.37	1.961
hisQ_1	Cluster_122524	209	3	1.435	2.0
argT_1	Cluster_8755	76	1	1.316	2.381
acs_1	Cluster_14806	50	1	2.0	3.226
nrdB	Cluster_8894	213	1	0.469	2.5
nimR_4	Cluster_109015	84	1	1.19	2.703
gatA_2	Cluster_108329	46	1	2.174	4.348
rutR_3	Cluster_55064	213	1	0.469	1.786
dgcC_1	Cluster_99981	27	1	3.704	5.882
bdlA_1	Cluster_70933	216	1	0.463	1.449
argP_2	NO_CLUSTER_ASSOCIATION_FOUND	188	8	4.255	1.333
pyrG_1	NO_CLUSTER_ASSOCIATION_FOUND	10	3	30.0	25.0
yqjZ	NO_CLUSTER_ASSOCIATION_FOUND	5	2	40.0	25.0
glpQ	Cluster_53657	36	1	2.778	6.25
zntB_1	Cluster_51934	46	1	2.174	4.0
pitA_1	Cluster_41907	192	1	0.521	2.083
pgrR_4	Cluster_103420	67	1	1.493	2.222
fabG_5	Cluster_103420	218	1	0.459	0.893
oxyR_2	Cluster_109728	72	1	1.389	4.0
alaC	Cluster_90534	216	3	1.389	2.222
gntT_2	Cluster_129949	93	1	1.075	4.348
gntR_1	Cluster_53658	187	1	0.535	2.174
yhaJ_2	Cluster_102684	212	1	0.472	1.961
ydjE	Cluster_99982	26	1	3.846	6.667
bdlA_2	Cluster_7574	216	1	0.463	1.333
fecI_7	Cluster_98607	163	1	0.613	1.053
def_1	Cluster_70026	210	1	0.476	2.326
fadD_1	Cluster_25094	221	1	0.452	1.786
fadD_2	Cluster_43995	221	1	0.452	2.128
phaJ	Cluster_43995	214	1	0.467	2.857
cefD_1	Cluster_58409	14	1	7.143	9.091
eda	Cluster_52718	216	6	2.778	5.263
pgl_2	Cluster_52718	200	3	1.5	1.887
zwf_1	Cluster_52718	220	2	0.909	3.125
hexR_2	Cluster_52718	218	5	2.294	5.0
yeaD_1	Cluster_106231	213	1	0.469	2.778
oprB_2	Cluster_95112	218	1	0.459	1.136
ugpC_2	Cluster_111120	147	1	0.68	3.571
ngcG	Cluster_111120	192	1	0.521	3.226
melD_2	Cluster_111120	97	1	1.031	3.125
yihS	Cluster_70027	165	1	0.606	2.703
sasA_7	Cluster_72325	220	1	0.455	0.787
ompR_6	Cluster_72325	109	1	0.917	1.887
glk	Cluster_52476	213	3	1.408	5.556
edd	Cluster_52476	217	3	1.382	5.263
gapA	Cluster_52476	213	3	1.408	6.25
sigE	Cluster_116805	27	1	3.704	7.143
hemR	Cluster_101499	77	5	6.494	7.692
pigA	Cluster_109729	86	1	1.163	2.703
mcpU_2	Cluster_68549	208	1	0.481	1.818
frc	Cluster_61172	80	1	1.25	4.545
alkA_1	Cluster_161009	4	1	25.0	25.0
arcD_1	Cluster_161009	216	1	0.463	3.03
arcD_2	Cluster_15101	216	1	0.463	2.778
arcA	Cluster_15101	36	1	2.778	5.0
arcB	Cluster_139592	173	1	0.578	4.167
arcC1	Cluster_84487	217	1	0.461	2.381
tyrR_1	Cluster_29860	218	1	0.459	1.562
gcvH_1	Cluster_31171	221	1	0.452	1.538
gcvP_1	Cluster_31171	208	1	0.481	1.389
sdaB_2	Cluster_103421	6	1	16.667	16.667
gcvT_1	Cluster_153782	220	1	0.455	1.724
cspA_1	Cluster_18578	170	2	1.176	3.226
nadA	Cluster_38077	217	3	1.382	2.778
queC	Cluster_74372	203	2	0.985	6.25
queE	Cluster_74372	217	7	3.226	5.882
cpoB	Cluster_152471	219	7	3.196	10.0
pal_3	Cluster_152471	220	2	0.909	1.515
tolB	Cluster_98312	219	3	1.37	5.0
exbD_2	Cluster_98312	219	2	0.913	1.961
tolQ_3	Cluster_98312	219	2	0.913	1.639
ybgC	Cluster_98312	220	3	1.364	5.882
ruvB_1	Cluster_107654	169	1	0.592	4.348
ruvA	Cluster_107654	219	1	0.457	4.762
ruvC	Cluster_89932	215	1	0.465	2.381
pmpR	Cluster_100639	150	1	0.667	4.167
aspS	Cluster_111876	219	1	0.457	5.882
dps2	Cluster_30853	8	1	12.5	20.0
slyX	Cluster_1035	220	1	0.455	2.941
oprD_4	Cluster_1035	220	1	0.455	1.064
mscS	Cluster_91709	210	1	0.476	3.226
panE	Cluster_89683	61	3	4.918	5.556
rcsC_12	Cluster_89683	219	1	0.457	0.704
cobO_1	Cluster_89683	205	2	0.976	2.439
thiE_1	Cluster_145118	214	1	0.467	2.128
argJ	Cluster_101752	218	3	1.376	2.778
secA	Cluster_46067	213	1	0.469	2.703
mcpG	Cluster_65334	216	1	0.463	4.0
pimC	Cluster_34735	139	1	0.719	4.167
purU_2	Cluster_25989	219	1	0.457	1.695
sbcB	Cluster_68550	207	1	0.483	2.778
yenA2	Cluster_93678	1	1	100.0	100.0
pykA	Cluster_5745	206	1	0.485	3.704
echA8_3	Cluster_22317	42	1	2.381	8.333
ndoR	Cluster_22317	92	1	1.087	3.846
fumA	Cluster_22317	122	1	0.82	4.348
yenB_2	Cluster_82759	2	1	50.0	50.0
dctB_1	Cluster_132088	218	1	0.459	1.333
dctD_1	Cluster_132088	220	1	0.455	1.316
kgtP_1	Cluster_33203	220	1	0.455	1.37
rhaS_5	Cluster_26278	219	1	0.457	0.926
malK_2	Cluster_138050	9	1	11.111	16.667
ydcV_3	Cluster_138050	204	1	0.49	1.538
gbsA	Cluster_90535	72	1	1.389	4.167
aruI	Cluster_90535	29	1	3.448	7.692
gcvA_4	Cluster_90535	221	1	0.452	0.917
dmlR_10	Cluster_106919	218	1	0.459	0.746
rhaS_6	Cluster_68415	195	1	0.513	1.042
pobA	Cluster_68415	195	2	1.026	3.571
bmr3	Cluster_132089	144	1	0.694	3.704
oleD	Cluster_111877	213	1	0.469	2.439
argP_3	Cluster_120045	145	1	0.69	1.587
argO	Cluster_120045	217	3	1.382	2.857
sodB_2	Cluster_69266	202	3	1.485	2.174
mdtA_2	Cluster_85703	219	1	0.457	1.087
acrB_2	Cluster_85703	12	1	8.333	16.667
inaA	Cluster_77772	162	1	0.617	3.704
sasA_8	Cluster_53303	220	1	0.455	0.73
czcR_3	Cluster_53303	182	1	0.549	1.613
groL	Cluster_153465	187	5	2.674	4.0
groS	Cluster_153465	218	3	1.376	3.03
phaB	Cluster_78343	12	1	8.333	9.091
apbC	Cluster_81062	216	5	2.315	5.882
metG	Cluster_81062	214	5	2.336	6.25
rnfA	Cluster_95796	197	1	0.508	4.0
rsxB	Cluster_95796	41	1	2.439	6.667
rsxD	Cluster_95796	180	1	0.556	3.846
rsxG	Cluster_95796	51	1	1.961	5.263
rsxE	Cluster_95796	162	1	0.617	3.704
nth	Cluster_95796	219	1	0.457	2.381
bvgA_2	Cluster_19620	221	1	0.452	1.299
argG	Cluster_96983	217	3	1.382	1.923
pal_4	Cluster_78344	220	1	0.455	1.587
pyrC_1	Cluster_78344	40	1	2.5	5.263
rnt	Cluster_78344	218	1	0.459	4.545
ahpC_2	Cluster_33963	214	1	0.467	2.174
bfr_1	Cluster_60380	219	1	0.457	3.704
grxD	Cluster_119063	220	7	3.182	7.143
nasC	Cluster_95797	132	1	0.758	6.667
argF	Cluster_18659	220	1	0.455	3.333
btuD_7	Cluster_18659	117	1	0.855	1.613
yddE	Cluster_125208	94	1	1.064	5.556
ybaK	Cluster_23132	218	1	0.459	3.226
glpF	Cluster_23132	214	1	0.467	3.125
glpK	Cluster_132855	214	3	1.402	3.03
glpR	Cluster_46658	212	2	0.943	3.03
glpD	Cluster_27669	214	1	0.467	2.5
gltI_1	Cluster_25840	84	1	1.19	3.704
gltJ	Cluster_62397	206	1	0.485	5.0
gltK	Cluster_62397	203	1	0.493	5.263
glnQ_3	Cluster_62397	221	1	0.452	1.299
dctB_2	Cluster_143482	218	1	0.459	1.639
dctD_2	Cluster_143482	220	1	0.455	1.613
ydgC	Cluster_143482	164	1	0.61	5.0
rdmC	Cluster_44565	163	1	0.613	4.167
metE	Cluster_109730	201	1	0.498	2.703
metR	Cluster_109730	60	1	1.667	5.0
rhtB_1	Cluster_149266	219	1	0.457	1.075
rcsC_13	Cluster_41908	218	1	0.459	0.694
ccp	Cluster_41908	72	1	1.389	12.5
sasA_9	Cluster_41908	219	1	0.457	0.787
rcsC_14	Cluster_41908	217	1	0.461	0.725
puuP_1	Cluster_55065	215	1	0.465	1.333
ramA_2	Cluster_99984	178	1	0.562	1.754
yfdG	Cluster_111878	37	1	2.703	6.667
proY	Cluster_32017	33	1	3.03	7.143
yqjH	Cluster_11576	218	1	0.459	4.0
oprB_3	Cluster_32018	183	1	0.546	1.429
gcd	Cluster_92992	170	1	0.588	2.381
flgI	Cluster_152315	215	4	1.86	2.439
flgH	Cluster_152315	216	4	1.852	2.439
flgG	Cluster_157623	211	6	2.844	2.703
flgF	Cluster_157623	215	6	2.791	2.564
tyrR_2	Cluster_36185	218	1	0.459	1.587
phhA	Cluster_36185	219	1	0.457	2.222
aspC_1	Cluster_110388	30	1	3.333	6.667
arfB	Cluster_124541	177	1	0.565	1.613
aroP	Cluster_1594	14	1	7.143	20.0
scpB	Cluster_126105	216	7	3.241	11.111
scpA	Cluster_126105	219	7	3.196	11.111
yciO	Cluster_126105	218	7	3.211	12.5
yciV	Cluster_126105	51	7	13.725	16.667
yciB	Cluster_126105	218	7	3.211	11.111
yciI	Cluster_126105	214	6	2.804	11.111
cpxR	Cluster_102685	85	1	1.176	3.333
sasA_10	Cluster_141072	217	1	0.461	0.725
ydjA	Cluster_102686	218	1	0.459	4.0
trkI	Cluster_102686	102	1	0.98	4.762
rhaS_7	Cluster_59965	179	1	0.559	1.031
lpxH_2	Cluster_94406	197	1	0.508	2.778
rhaR_1	Cluster_94406	221	1	0.452	1.042
bamA_1	Cluster_137787	197	1	0.508	3.03
slyA_2	Cluster_93679	219	3	1.37	1.695
recQ	Cluster_36845	214	1	0.467	4.348
ybaN	Cluster_36845	69	1	1.449	4.545
fhuA_2	Cluster_126360	210	2	0.952	1.333
fecR_6	Cluster_30367	132	1	0.758	1.408
fecI_8	Cluster_30367	143	1	0.699	1.266
mcpA	Cluster_30367	167	1	0.599	5.0
lgrD_1	Cluster_3108	89	1	1.124	3.03
csrD	Cluster_56844	6	1	16.667	25.0
bepC_1	Cluster_23448	103	3	2.913	4.0
ltxB	Cluster_81646	151	1	0.662	5.263
prsE_2	Cluster_81646	210	1	0.476	1.37
tauD_1	Cluster_22526	198	1	0.505	1.493
btuD_8	Cluster_22526	62	1	1.613	2.326
ssuC_3	Cluster_22526	128	1	0.781	2.564
nodD2_2	Cluster_148428	210	1	0.476	1.538
farB	Cluster_116140	15	1	6.667	8.333
emrA_4	Cluster_116140	182	1	0.549	1.429
ttgC_1	Cluster_116140	82	1	1.22	2.778
slyA_3	Cluster_90536	85	1	1.176	2.857
aaeB_3	Cluster_90536	202	1	0.495	1.887
aaeX_3	Cluster_90536	13	1	7.692	16.667
aaeA_3	Cluster_90536	206	1	0.485	1.639
oprM_2	Cluster_90536	190	1	0.526	1.515
ydgA	Cluster_60381	220	1	0.455	2.439
pgaA	Cluster_41909	5	1	20.0	25.0
pgaB	Cluster_41909	5	1	20.0	25.0
pgaC	Cluster_41909	9	1	11.111	14.286
hcaD	Cluster_90286	188	3	1.596	2.564
algU_1	Cluster_125930	10	1	10.0	12.5
davD	Cluster_15490	169	1	0.592	2.857
davT	Cluster_65776	186	1	0.538	8.333
rssB_3	Cluster_89292	216	1	0.463	1.429
sbp_1	Cluster_90537	216	1	0.463	1.613
cysT	Cluster_138051	20	1	5.0	7.143
cysW_1	Cluster_138051	119	1	0.84	3.226
cysA_1	Cluster_138051	96	1	1.042	2.703
crp	Cluster_127938	28	1	3.571	7.692
hiuH	Cluster_92370	6	1	16.667	20.0
czcR_4	Cluster_92370	149	1	0.671	1.852
czcS_3	Cluster_92370	10	1	10.0	20.0
atsA	Cluster_30696	86	1	1.163	5.0
ssuB_1	Cluster_30696	174	1	0.575	2.041
ssuA_3	Cluster_30696	161	1	0.621	1.515
atsK	Cluster_67871	104	3	2.885	4.167
cmpR_2	Cluster_75534	221	1	0.452	1.613
fyuA	Cluster_75534	35	1	2.857	5.0
tolQ_4	Cluster_20940	126	1	0.794	2.083
exbD_3	Cluster_20940	128	1	0.781	2.5
sfnR_2	Cluster_151634	168	1	0.595	1.754
metQ_2	Cluster_76243	212	1	0.472	2.041
glnP_3	Cluster_35890	7	1	14.286	14.286
glnP_4	Cluster_35890	3	1	33.333	33.333
glnQ_4	Cluster_35890	220	1	0.455	1.389
glnH_1	Cluster_35890	48	1	2.083	3.704
mdtE	Cluster_87528	175	1	0.571	1.852
macA_1	Cluster_87528	46	1	2.174	3.846
czcA_2	Cluster_87528	201	1	0.498	1.493
tam_1	Cluster_53660	126	1	0.794	2.083
metI	Cluster_98609	178	1	0.562	2.778
metN_1	Cluster_98609	212	1	0.472	2.041
metQ_3	Cluster_98609	63	1	1.587	3.448
dmoA_3	Cluster_38650	108	1	0.926	2.778
soxC_1	Cluster_38650	172	1	0.581	1.961
soxC_2	Cluster_38650	172	1	0.581	2.174
yxeO	Cluster_44869	5	1	20.0	33.333
yecS_1	Cluster_44869	162	1	0.617	2.083
fliY_2	Cluster_44869	221	1	0.452	1.351
dcyD_2	Cluster_63847	7	1	14.286	25.0
betT2	Cluster_22083	188	1	0.532	2.857
gntR_2	Cluster_145120	187	1	0.535	2.041
btuB_5	Cluster_145120	182	1	0.549	1.0
ntaA	Cluster_145120	42	1	2.381	4.762
gpr	Cluster_145120	52	1	1.923	4.762
tauD_2	Cluster_149267	198	1	0.505	1.852
ssuC_4	Cluster_25684	95	1	1.053	2.381
tauB	Cluster_25684	199	1	0.503	2.273
tauA_1	Cluster_25684	12	1	8.333	9.091
gshA	Cluster_54715	186	1	0.538	5.882
paaI	Cluster_23133	49	2	4.082	6.25
yhgF	Cluster_23133	215	3	1.395	5.263
ompR_7	Cluster_23133	59	1	1.695	3.448
envZ	Cluster_107655	163	1	0.613	4.762
rimK	Cluster_106233	216	1	0.463	4.545
bluF	Cluster_106233	44	1	2.273	5.263
hslR	Cluster_106233	218	1	0.459	4.167
lpxT	Cluster_114715	214	1	0.467	3.226
hslO	Cluster_114715	219	1	0.457	2.941
pckA	Cluster_67872	218	7	3.211	8.333
dbpA_2	Cluster_58410	31	1	3.226	6.667
fadJ_2	Cluster_111121	51	1	1.961	4.762
ydeP	Cluster_123063	25	1	4.0	7.692
fdhD_1	Cluster_123063	4	1	25.0	25.0
oxyR_3	Cluster_91710	21	1	4.762	9.091
kbp	Cluster_91710	216	1	0.463	3.571
yrfG	Cluster_125629	220	3	1.364	9.091
nudE	Cluster_125629	204	3	1.471	12.5
cysQ	Cluster_125629	197	3	1.523	11.111
dctD_3	Cluster_161732	217	1	0.461	1.429
dctB_3	Cluster_161732	214	1	0.467	1.515
rmlC	Cluster_69511	102	1	0.98	3.571
argD_2	Cluster_69511	218	1	0.459	1.389
aguA_1	Cluster_69512	84	1	1.19	3.226
oprD_5	Cluster_32385	219	1	0.457	1.031
ygaZ_2	Cluster_131823	44	2	4.545	5.263
bacC_1	Cluster_24695	83	1	1.205	3.571
hicB	Cluster_9151	13	1	7.692	8.333
occM_2	Cluster_132881	219	1	0.457	2.0
hisQ_2	Cluster_132881	209	1	0.478	2.703
artJ	Cluster_9011	56	1	1.786	4.545
occP	Cluster_9011	202	3	1.485	3.448
gabP	Cluster_9011	9	3	33.333	20.0
mutY	Cluster_23918	212	1	0.472	2.632
hisB	Cluster_38166	217	1	0.461	2.174
hisH	Cluster_38166	198	1	0.505	2.273
hisA	Cluster_116142	218	1	0.459	2.273
hisF	Cluster_116142	196	1	0.51	2.439
ctpB	Cluster_92372	12	1	8.333	9.091
envC	Cluster_92372	214	1	0.467	2.326
gpmI	Cluster_81393	207	5	2.415	4.545
yibN	Cluster_81393	220	4	1.818	3.846
grxC	Cluster_81393	130	3	2.308	4.348
secB	Cluster_152317	219	1	0.457	3.448
trmL	Cluster_134260	218	1	0.459	5.0
glnG	Cluster_49281	183	1	0.546	2.703
glnL	Cluster_49281	220	1	0.455	2.5
glnA_1	Cluster_27608	6	2	33.333	20.0
thiI	Cluster_27608	218	3	1.376	2.381
typA	Cluster_90084	219	7	3.196	7.692
malP	Cluster_41353	216	1	0.463	4.348
fbp_2	Cluster_62398	194	1	0.515	1.695
pctC	Cluster_33403	36	1	2.778	6.25
blc	Cluster_33403	26	1	3.846	10.0
nagR_2	Cluster_112565	35	1	2.857	5.882
ves	Cluster_112565	218	1	0.459	8.333
hutU	Cluster_11240	205	1	0.488	1.786
opuAB_2	Cluster_128642	211	1	0.474	2.083
opuAA	Cluster_128642	87	1	1.149	5.0
hutH_1	Cluster_68080	80	1	1.25	2.778
hutH_2	Cluster_106235	80	1	1.25	3.226
hutI	Cluster_97891	166	1	0.602	3.448
aes_1	Cluster_44566	37	1	2.703	4.545
pip	Cluster_114717	210	1	0.476	2.703
dtd	Cluster_114717	221	1	0.452	2.273
mdoG	Cluster_56682	218	3	1.376	6.25
opgH	Cluster_56682	212	3	1.415	6.25
fliY_3	Cluster_43996	213	1	0.469	1.351
glnQ_5	Cluster_89293	218	1	0.459	1.316
mcpQ	Cluster_123751	15	1	6.667	12.5
tatC	Cluster_131116	42	3	7.143	7.143
tatB	Cluster_131116	44	3	6.818	6.667
tatA	Cluster_131116	41	3	7.317	7.143
hisE	Cluster_131116	219	3	1.37	6.25
hisI	Cluster_131116	192	3	1.562	6.25
ubiB	Cluster_75758	207	1	0.483	5.263
ubiJ	Cluster_75758	214	1	0.467	5.263
ubiE	Cluster_75758	220	1	0.455	4.762
phaC_1	Cluster_83342	206	1	0.485	2.778
catD_2	Cluster_140296	209	1	0.478	2.128
phaC_2	Cluster_41354	206	3	1.456	2.941
hslU	Cluster_150492	218	3	1.376	3.226
hslV	Cluster_41661	218	1	0.459	1.538
ftsN	Cluster_56092	202	1	0.495	3.125
argS	Cluster_56092	218	1	0.459	3.03
priA	Cluster_68081	211	1	0.474	4.167
rpmE	Cluster_68081	220	1	0.455	3.448
maeB	Cluster_66693	201	4	1.99	5.882
mrcA	Cluster_109016	216	1	0.463	3.125
ftsA_1	Cluster_109016	14	1	7.143	8.333
pilQ	Cluster_109016	216	1	0.463	3.448
aroK	Cluster_109016	218	1	0.459	3.226
aroB	Cluster_82761	214	3	1.402	6.25
damX	Cluster_82761	218	3	1.376	5.263
gltB	Cluster_24315	215	6	2.791	9.091
gltD	Cluster_24315	41	3	7.317	6.667
hemE	Cluster_44567	213	1	0.469	2.941
ynfM	Cluster_103613	211	7	3.318	5.263
benM	Cluster_103613	23	1	4.348	9.091
fabF_3	Cluster_22084	48	1	2.083	5.0
fabG_6	Cluster_22084	207	1	0.483	0.885
fabF_4	Cluster_22084	10	1	10.0	10.0
COQ5	Cluster_22084	159	1	0.629	3.333
kmo	Cluster_22084	15	1	6.667	8.333
cmdF	Cluster_22084	12	1	8.333	14.286
acs_2	Cluster_22084	50	1	2.0	3.704
acpP_2	Cluster_22084	102	1	0.98	4.167
acpP_3	Cluster_22084	27	1	3.704	7.143
soj_1	Cluster_22084	218	1	0.459	1.351
trxC	Cluster_62005	196	1	0.51	2.128
higB	Cluster_62005	25	1	4.0	6.667
higA_1	Cluster_62005	1	1	100.0	100.0
selO	Cluster_155494	217	2	0.922	2.041
mscK	Cluster_155494	217	2	0.922	1.852
nhaP2_1	Cluster_155494	149	1	0.671	2.857
mcpH_1	Cluster_116323	157	2	1.274	2.941
dmdC_4	Cluster_36642	182	1	0.549	1.613
putA	Cluster_14536	208	1	0.481	2.703
putP	Cluster_14536	214	1	0.467	2.703
rlmJ	Cluster_46659	215	1	0.465	2.381
msrA_1	Cluster_113998	25	1	4.0	5.263
aceE	Cluster_20438	172	3	1.744	7.692
glnE	Cluster_20438	209	3	1.435	5.882
rfaF	Cluster_153784	216	1	0.463	2.857
rfaC	Cluster_153784	217	1	0.461	2.857
rfaG	Cluster_153784	217	1	0.461	2.703
rfaP	Cluster_153784	218	1	0.459	2.703
tobZ	Cluster_72328	218	2	0.917	2.326
bshA	Cluster_72328	9	2	22.222	14.286
mshA_3	Cluster_72328	199	1	0.503	1.333
msbA	Cluster_81647	159	1	0.629	5.882
cysC	Cluster_48386	14	1	7.143	10.0
hldE	Cluster_116144	215	1	0.465	4.348
hdfR_5	Cluster_115426	204	1	0.49	1.235
waaA	Cluster_115426	215	1	0.465	2.857
tolC_2	Cluster_14427	171	2	1.17	2.128
thiC	Cluster_14427	215	3	1.395	5.263
nudF	Cluster_52278	217	1	0.461	4.0
cpdA	Cluster_113999	151	1	0.662	4.0
parE	Cluster_120327	217	1	0.461	2.0
parC	Cluster_120327	217	1	0.461	1.961
serB2	Cluster_92527	21	7	33.333	14.286
fimW	Cluster_51935	5	1	20.0	33.333
psd	Cluster_74743	219	3	1.37	7.692
rhdA	Cluster_74743	218	3	1.376	7.692
motA	Cluster_74743	214	3	1.402	8.333
motB_1	Cluster_74743	211	1	0.474	3.448
rsgA	Cluster_112566	219	1	0.457	3.448
orn	Cluster_112566	208	1	0.481	3.448
queG	Cluster_143687	219	7	3.196	12.5
nnr	Cluster_143687	215	7	3.256	9.091
tsaE	Cluster_143687	219	7	3.196	8.333
amiC_1	Cluster_143687	203	4	1.97	2.083
mutL	Cluster_143687	207	7	3.382	9.091
miaA	Cluster_143687	218	7	3.211	8.333
hfq	Cluster_121181	220	7	3.182	9.091
hflX	Cluster_121181	218	7	3.211	8.333
hflK	Cluster_119776	216	7	3.241	16.667
hflC	Cluster_119776	204	7	3.431	14.286
hisZ	Cluster_67117	215	1	0.465	5.882
purA	Cluster_151000	220	9	4.091	10.0
fbpA	Cluster_63601	210	1	0.476	2.857
rnr	Cluster_50784	213	3	1.408	5.0
rlmB	Cluster_50784	217	3	1.382	5.0
rpsF	Cluster_31172	220	1	0.455	2.326
rpsR	Cluster_31172	220	1	0.455	2.326
rplI	Cluster_31172	221	1	0.452	2.326
dnaB	Cluster_103422	100	1	1.0	5.882
nadE	Cluster_132090	111	1	0.901	5.0
pncB2	Cluster_132090	99	1	1.01	5.882
alsT_1	Cluster_70504	55	1	1.818	12.5
gcvA_5	Cluster_77773	220	1	0.455	0.943
gabD_2	Cluster_77773	107	1	0.935	3.448
puuB_5	Cluster_75759	218	1	0.459	0.98
livJ	Cluster_22201	29	2	6.897	9.091
livH_1	Cluster_49607	220	1	0.455	2.083
glnQ_6	Cluster_49607	172	1	0.581	1.316
livF_1	Cluster_49607	220	1	0.455	1.562
isfD_2	Cluster_3449	15	1	6.667	8.333
zitB	Cluster_95799	16	1	6.25	9.091
ureG	Cluster_58762	214	1	0.467	2.381
ureF	Cluster_58762	215	1	0.465	2.326
ureE	Cluster_58762	218	1	0.459	2.273
fabR	Cluster_72779	90	1	1.111	4.348
gcvA_6	Cluster_103423	220	1	0.455	0.909
azoR1_1	Cluster_103423	32	1	3.125	7.692
