GCA_929618215.1_cpe006_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
ggt_2	Cluster_104828	201	80	39.801	2.128
dmlR_9	Cluster_168677	218	1	0.459	0.714
mdaB	Cluster_168677	217	14	6.452	2.273
cmpR_4	Cluster_132200	219	11	5.023	1.538
frmR_1	Cluster_138093	47	11	23.404	5.556
czcD_1	Cluster_138093	115	24	20.87	4.167
mmsB	Cluster_93948	207	144	69.565	6.25
mmsA	Cluster_93948	206	146	70.874	5.882
hdfR_2	Cluster_93948	221	8	3.62	1.205
pal_1	Cluster_116834	221	11	4.977	1.449
dgcN	Cluster_116834	199	59	29.648	2.326
recD_1	NO_CLUSTER_ASSOCIATION_FOUND	29	6	20.69	5.0
recB_1	NO_CLUSTER_ASSOCIATION_FOUND	72	19	26.389	3.226
recC	NO_CLUSTER_ASSOCIATION_FOUND	206	88	42.718	2.857
yqaA_1	Cluster_10920	33	8	24.242	8.333
rcnR	Cluster_72688	16	12	75.0	25.0
czcD_2	Cluster_72688	115	7	6.087	2.941
chrB1_1	Cluster_63632	34	9	26.471	7.692
chrB1_2	Cluster_63632	34	8	23.529	7.692
gcvA_2	NO_CLUSTER_ASSOCIATION_FOUND	221	5	2.262	1.031
yeaW	Cluster_19047	74	23	31.081	6.25
gbsA	Cluster_19047	72	21	29.167	4.167
norW	Cluster_19047	38	22	57.895	20.0
puuB_4	Cluster_19047	219	4	1.826	0.909
eutQ	Cluster_19047	44	23	52.273	16.667
ycaD_2	Cluster_19047	218	3	1.376	1.449
lpd3	Cluster_56499	199	58	29.146	4.348
COQ3_2	Cluster_56499	207	19	9.179	2.0
clsA	Cluster_93721	166	122	73.494	7.143
yciC	Cluster_106947	171	8	4.678	2.632
yeiR	Cluster_106947	216	12	5.556	2.439
pdxY	Cluster_102158	218	149	68.349	4.762
kefB	Cluster_25258	216	103	47.685	3.571
uvrD	Cluster_54371	201	42	20.896	2.439
zwf_1	Cluster_114663	220	31	14.091	3.125
hexR_1	Cluster_114663	218	49	22.477	4.0
cmpR_5	Cluster_63619	214	16	7.477	1.562
cfiB	Cluster_63619	217	144	66.359	4.762
oadA	Cluster_63619	218	135	61.927	4.167
paiB	Cluster_123133	213	106	49.765	4.0
gabR_1	Cluster_123133	215	46	21.395	1.389
spuD_2	Cluster_32619	216	15	6.944	1.613
aphA	Cluster_32619	91	37	40.659	4.762
aspA	Cluster_83973	209	151	72.249	6.25
yjiE	Cluster_83973	192	140	72.917	7.143
purE	Cluster_38182	219	56	25.571	3.571
purK	Cluster_38182	215	56	26.047	3.846
yeaD_1	Cluster_137416	213	7	3.286	2.778
abaF_2	Cluster_22769	204	39	19.118	1.639
pstS_2	Cluster_46978	180	26	14.444	2.222
pstB	Cluster_135803	216	113	52.315	4.545
phoU	Cluster_116170	218	61	27.982	2.778
cheB_1	Cluster_75804	219	31	14.155	1.124
phoR	Cluster_155300	215	55	25.581	2.703
phoB	Cluster_155300	218	55	25.229	2.941
ubiA	Cluster_50602	219	60	27.397	2.778
ubiC	Cluster_50602	216	61	28.241	2.778
rubA1	Cluster_50602	220	61	27.727	2.381
alkT	Cluster_50602	214	61	28.505	2.632
hupB_1	Cluster_64933	218	21	9.633	3.333
recG	Cluster_120981	213	197	92.488	9.091
oxyR	Cluster_120981	149	147	98.658	33.333
exbD_1	Cluster_63240	219	34	15.525	1.887
tolQ_1	Cluster_63240	220	21	9.545	1.37
yabJ_2	Cluster_146836	200	42	21.0	2.174
spoT	Cluster_146836	218	158	72.477	6.667
rpoZ	Cluster_46073	221	63	28.507	3.226
hdfR_3	Cluster_56874	218	11	5.046	1.064
puuA_4	Cluster_56874	217	22	10.138	1.667
puuD_2	Cluster_56874	204	49	24.02	2.174
gmk	Cluster_49625	217	137	63.134	3.448
rph	Cluster_49625	218	138	63.303	3.571
exoA	Cluster_130037	217	68	31.336	16.667
pyrE	Cluster_130037	219	68	31.05	14.286
argB	Cluster_168429	220	77	35.0	4.167
algC	Cluster_168429	143	52	36.364	5.556
dut	Cluster_117548	220	54	24.545	4.545
coaBC	Cluster_117548	218	54	24.771	5.0
dppA_1	Cluster_22519	221	47	21.267	1.587
rpmB	Cluster_22519	220	139	63.182	4.348
rpmG	Cluster_22519	221	139	62.896	4.348
puuC_2	Cluster_61090	209	80	38.278	2.128
ycaD_3	Cluster_109751	216	16	7.407	1.282
clsC	Cluster_145185	204	93	45.588	4.0
norG_3	Cluster_104142	210	41	19.524	1.613
puuB_5	Cluster_86956	218	6	2.752	0.98
lrp_3	Cluster_80004	220	25	11.364	1.515
dadA1_1	Cluster_80004	217	37	17.051	1.493
dadX	Cluster_86937	127	54	42.52	6.25
puuR_3	Cluster_109797	185	54	29.189	2.703
xpt	Cluster_142684	217	48	22.12	4.762
rep_2	Cluster_32244	220	42	19.091	1.471
mdtK	Cluster_79438	190	66	34.737	4.0
gcvA_3	Cluster_79438	221	1	0.452	0.99
gcvA_4	Cluster_91741	221	8	3.62	0.917
gabD	Cluster_91741	112	83	74.107	9.091
puuB_6	Cluster_78621	210	15	7.143	1.01
ycaC_1	Cluster_28585	204	22	10.784	1.613
nfdA	Cluster_59989	105	10	9.524	3.571
entS_2	Cluster_56789	135	35	25.926	3.448
oprD_3	Cluster_56789	221	7	3.167	0.971
dmlR_10	Cluster_49008	218	2	0.917	0.746
ycaC_2	Cluster_49008	204	16	7.843	1.587
kefC_1	Cluster_59988	175	15	8.571	1.818
cdhR_4	Cluster_68100	220	9	4.091	1.099
rhaR_4	Cluster_68100	202	6	2.97	1.124
ycaC_3	Cluster_135797	169	23	13.609	1.786
sasA_8	Cluster_46360	220	1	0.455	0.73
tmoT_1	Cluster_46360	48	12	25.0	6.667
comM_1	Cluster_70040	47	2	4.255	3.226
usg	Cluster_1466	217	3	1.382	1.449
truA	Cluster_91159	216	36	16.667	2.222
trpF	Cluster_145140	215	73	33.953	3.704
accD	Cluster_51552	214	108	50.467	3.704
folC	Cluster_51552	215	106	49.302	4.0
dedD	Cluster_51552	196	101	51.531	4.348
purF_1	Cluster_60007	156	19	12.179	1.852
metZ	Cluster_60007	170	50	29.412	2.632
gdhI	Cluster_60007	180	50	27.778	2.632
fadH	Cluster_27735	215	35	16.279	2.439
yodB	Cluster_76776	151	20	13.245	3.03
nadK	Cluster_158852	219	76	34.703	4.167
apaH_1	Cluster_158852	211	34	16.114	1.887
glpG	Cluster_158852	219	73	33.333	4.0
pepN	Cluster_158852	216	72	33.333	4.167
hcf136	Cluster_37489	55	14	25.455	6.667
pgl_1	Cluster_82808	200	14	7.0	2.0
sbcD	Cluster_12248	216	28	12.963	1.515
ydcO_2	Cluster_83969	197	41	20.812	1.961
dapA_2	Cluster_157601	216	10	4.63	1.282
fucA	Cluster_157601	124	49	39.516	3.03
mtlD	Cluster_17852	138	51	36.957	5.263
cynR_3	Cluster_85110	204	3	1.471	1.538
ybhH	Cluster_85110	194	52	26.804	3.704
dctA2_1	Cluster_137365	183	19	10.383	2.5
citN_1	Cluster_106940	203	20	9.852	2.941
nicP_5	Cluster_152328	210	1	0.476	0.84
soxR	Cluster_127978	210	27	12.857	3.03
bepF_2	Cluster_127978	160	14	8.75	3.03
bepE_1	Cluster_127978	146	12	8.219	4.167
frlR	Cluster_121719	125	36	28.8	4.348
emrB_2	Cluster_57256	207	20	9.662	1.515
emrA_3	Cluster_57256	217	14	6.452	1.163
oprJ	Cluster_45796	95	17	17.895	4.0
nimR_1	Cluster_73260	196	6	3.061	1.205
yjaB_1	Cluster_50902	170	24	14.118	2.5
leuO_1	Cluster_50902	85	21	24.706	6.25
lysA_2	Cluster_100687	168	29	17.262	3.125
gdhB	Cluster_36660	214	143	66.822	4.545
ppsR	Cluster_63222	215	105	48.837	5.556
ppsA	Cluster_63222	213	103	48.357	5.882
zntB	Cluster_11164	172	9	5.233	2.564
oprF	Cluster_108399	213	172	80.751	12.5
sumT	Cluster_66253	158	51	32.278	2.941
pknD_1	Cluster_66253	53	5	9.434	3.448
nasA	Cluster_66253	188	51	27.128	2.564
pdtaR	Cluster_91160	191	61	31.937	3.125
nrtA	Cluster_91160	192	60	31.25	2.857
pyrD	Cluster_91160	207	61	29.469	2.703
rmf	Cluster_8523	195	127	65.128	4.167
rlmL	Cluster_8523	112	64	57.143	5.263
dacC_1	Cluster_58825	76	32	42.105	5.0
bvgS	Cluster_160342	177	57	32.203	3.333
bvgA_2	Cluster_160342	221	17	7.692	1.299
dgt	Cluster_84497	209	49	23.445	2.564
yqjD_1	Cluster_29895	218	29	13.303	2.381
amtB_1	Cluster_29895	213	39	18.31	1.887
aer_1	Cluster_40437	210	7	3.333	1.389
acnA	Cluster_50903	204	85	41.667	3.846
rlmM	Cluster_50903	216	88	40.741	3.846
tusA_1	Cluster_9189	216	4	1.852	1.538
pdxB	Cluster_145948	215	134	62.326	4.762
msbA_1	Cluster_55775	62	3	4.839	2.941
ctpH	Cluster_71873	186	64	34.409	4.348
moaB_1	Cluster_64851	201	58	28.856	2.703
yegS	Cluster_40928	217	57	26.267	2.128
degU_2	Cluster_22319	179	32	17.877	2.941
cheV_1	Cluster_24166	221	22	9.955	1.389
ycbX	Cluster_150062	216	71	32.87	3.226
slt	Cluster_51665	215	126	58.605	4.167
uup	Cluster_51665	215	124	57.674	4.0
uspA2	Cluster_109747	219	154	70.32	5.882
fadB	Cluster_6556	80	7	8.75	5.556
fadA	Cluster_6556	64	6	9.375	4.545
topA_1	Cluster_116220	35	15	42.857	9.091
roxA	Cluster_128204	217	164	75.576	7.143
purB	Cluster_74287	219	23	10.502	2.083
hflD	Cluster_146844	218	27	12.385	4.167
mnmA	Cluster_146844	217	27	12.442	4.348
nudJ	Cluster_70090	206	17	8.252	1.818
icd_1	Cluster_16504	211	142	67.299	5.263
icd_2	Cluster_16504	211	142	67.299	5.263
cspD	Cluster_24698	175	103	58.857	14.286
clpS	Cluster_24698	220	54	24.545	9.091
clpA	Cluster_24698	218	54	24.771	8.333
infA	Cluster_114063	220	139	63.182	11.111
bpt	Cluster_148598	220	138	62.727	4.348
aat	Cluster_12025	217	56	25.806	2.222
ftsK	Cluster_12025	213	57	26.761	2.703
lolA	Cluster_144400	220	50	22.727	3.846
rarA_1	Cluster_144400	29	5	17.241	7.692
crcB	Cluster_144400	181	41	22.652	3.571
serS_1	Cluster_144400	15	3	20.0	11.111
cysG_1	Cluster_144400	161	34	21.118	3.571
yqjG	Cluster_114708	216	95	43.981	3.226
trpD_1	Cluster_120204	219	15	6.849	1.923
tusE	Cluster_120204	219	40	18.265	2.381
tusB	Cluster_120204	215	40	18.605	2.439
dsrF	Cluster_120204	194	40	20.619	3.03
dsrE	Cluster_120204	218	40	18.349	2.439
xanP	Cluster_29713	213	27	12.676	1.961
yccA	Cluster_42306	218	12	5.505	5.556
yceJ_1	Cluster_4390	56	6	10.714	4.167
iolT	Cluster_25260	18	10	55.556	20.0
oprB_2	Cluster_50943	218	2	0.917	1.136
chqB	Cluster_79517	23	17	73.913	16.667
dmlR_11	Cluster_79517	217	2	0.922	0.676
tfdF	Cluster_138885	19	17	89.474	33.333
dmlR_12	Cluster_28227	217	1	0.461	0.719
idhA	Cluster_28227	19	9	47.368	20.0
iolG	Cluster_153115	38	16	42.105	6.667
chvE	Cluster_121776	17	17	100.0	100.0
xylG	Cluster_150156	45	10	22.222	7.143
xylH	Cluster_150156	22	10	45.455	16.667
cnbH	Cluster_32403	45	19	42.222	7.143
pgdA	Cluster_142769	32	18	56.25	9.091
naiP	Cluster_149347	43	18	41.86	6.667
gdh	Cluster_149347	44	17	38.636	6.25
fabG_3	Cluster_149347	220	3	1.364	0.82
yjiA_2	Cluster_149347	59	9	15.254	5.882
rraA	Cluster_147309	17	11	64.706	20.0
tdcF	Cluster_147309	22	11	50.0	14.286
nicP_6	Cluster_134357	203	1	0.493	0.952
abaF_3	Cluster_89964	157	5	3.185	1.613
hyuC_2	Cluster_80014	184	8	4.348	1.852
ghrA_1	Cluster_80014	94	8	8.511	2.941
mtnB_3	Cluster_80014	13	4	30.769	16.667
abaF_4	Cluster_80014	112	5	4.464	1.961
argP_2	Cluster_80014	188	6	3.191	1.333
cycA_1	Cluster_21642	186	7	3.763	1.818
asnC_2	Cluster_67157	69	4	5.797	7.692
ocd_2	Cluster_67157	29	4	13.793	7.692
aphB	Cluster_37501	70	11	15.714	11.111
dmlR_13	Cluster_116228	217	1	0.461	0.709
decR_3	Cluster_91225	215	6	2.791	1.266
pcaR_2	Cluster_110451	168	6	3.571	2.128
soxA_1	Cluster_44016	142	7	4.93	2.381
soxD_1	Cluster_44016	111	7	6.306	3.333
soxB_1	Cluster_44016	151	7	4.636	1.786
folD_1	Cluster_44016	123	10	8.13	4.0
purU_1	Cluster_44016	219	3	1.37	1.562
puuR_4	Cluster_36203	104	5	4.808	5.0
purF_2	Cluster_135811	156	9	5.769	2.041
fni	Cluster_135811	105	21	20.0	7.692
amtB_2	Cluster_56916	213	4	1.878	1.923
nhaA_1	Cluster_9194	140	10	7.143	2.326
trkI_1	Cluster_22010	118	19	16.102	5.882
pcaJ	Cluster_20942	143	43	30.07	3.226
pcaI	Cluster_20942	144	42	29.167	3.125
nicS_2	Cluster_34757	127	11	8.661	3.333
nicB	Cluster_1496	140	6	4.286	3.846
nicA	Cluster_1496	151	6	3.974	2.941
nicR	Cluster_138068	125	106	84.8	20.0
nicX	Cluster_28421	130	51	39.231	6.667
nicC	Cluster_28421	124	49	39.516	6.667
nicD	Cluster_28421	128	50	39.062	6.667
maiA	Cluster_28421	140	49	35.0	5.556
nicF	Cluster_28421	130	49	37.692	6.667
nicT	Cluster_56464	48	6	12.5	9.091
nicP_7	Cluster_89952	189	5	2.646	1.02
dmlR_14	Cluster_118207	217	5	2.304	0.752
yfcA_1	Cluster_118207	201	24	11.94	1.429
fabG_4	Cluster_164013	220	3	1.364	0.877
sohB	Cluster_60023	218	128	58.716	3.125
ssb_1	Cluster_80985	87	3	3.448	3.448
lexA_2	Cluster_129963	218	2	0.917	1.299
ybcO	Cluster_88740	78	5	6.41	2.083
fabB	Cluster_54495	214	164	76.636	6.25
fabA	Cluster_54495	218	167	76.606	6.25
rcsC_9	Cluster_37023	220	2	0.909	0.719
btuB_1	Cluster_37023	220	5	2.273	0.935
gpsA	Cluster_37023	218	32	14.679	2.222
sixA	Cluster_37023	210	31	14.762	2.439
menH_3	Cluster_122372	207	17	8.213	1.176
ydiK_1	Cluster_110411	197	40	20.305	2.326
kdpA	Cluster_46397	215	34	15.814	2.273
kdpB_2	Cluster_46397	84	12	14.286	3.226
kdpC	Cluster_46397	214	36	16.822	2.174
kdpD	Cluster_83972	206	51	24.757	2.174
kdpE	Cluster_83972	209	48	22.967	2.174
yhaJ_1	Cluster_131796	212	7	3.302	1.754
argD_2	Cluster_17997	218	2	0.917	1.389
yejF	Cluster_13821	175	17	9.714	2.941
yejE_2	Cluster_13821	211	12	5.687	1.667
yejB_2	Cluster_13821	213	12	5.634	1.695
sgrR	Cluster_13821	172	16	9.302	2.941
gloB_2	Cluster_126809	160	52	32.5	3.704
rnhA	Cluster_126809	216	108	50.0	4.545
dnaQ	Cluster_153048	217	145	66.82	3.448
adiA	Cluster_39162	188	13	6.915	2.128
chrR	Cluster_79473	219	59	26.941	3.03
btuB_2	Cluster_52290	220	13	5.909	0.855
lasR	Cluster_52290	158	59	37.342	4.545
nuoN	Cluster_89364	216	119	55.093	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoL	Cluster_89364	215	119	55.349	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoH	Cluster_89364	219	120	54.795	5.556
nuoG	Cluster_89364	210	118	56.19	6.667
nuoF	Cluster_131414	214	193	90.187	8.333
nuoE_1	Cluster_131414	114	58	50.877	4.762
nuoC	Cluster_131414	215	197	91.628	8.333
nuoB	Cluster_20397	219	64	29.224	3.226
ndhC	Cluster_20397	220	64	29.091	3.226
aceA	Cluster_10255	209	154	73.684	7.143
bicA	Cluster_128671	205	47	22.927	2.439
fusB	Cluster_135760	200	122	61.0	5.882
gabT	Cluster_166291	184	17	9.239	3.333
gcvA_5	Cluster_166291	220	4	1.818	0.943
gabP_3	Cluster_37905	206	42	20.388	1.852
yfcG_1	Cluster_125950	196	23	11.735	1.923
pitA_1	Cluster_96594	192	68	35.417	2.083
gacA	Cluster_143506	213	59	27.7	3.846
uvrC	Cluster_143506	214	51	23.832	3.846
pgsA	Cluster_143506	218	51	23.394	3.571
nicP_8	Cluster_85155	169	1	0.592	1.19
pxpA_2	Cluster_42163	26	2	7.692	10.0
traC	Cluster_125870	58	13	22.414	4.762
rhlE_1	Cluster_9201	216	3	1.389	2.703
topB_1	Cluster_118951	93	4	4.301	2.381
soj_2	Cluster_107737	218	2	0.917	1.429
fdm	NO_CLUSTER_ASSOCIATION_FOUND	19	4	21.053	16.667
hcaR_2	Cluster_50749	181	3	1.657	1.639
yfeX_2	Cluster_104339	22	6	27.273	7.143
msrC	Cluster_57918	221	76	34.389	2.381
rcsC_10	Cluster_57918	219	2	0.913	0.69
gpx1	Cluster_73834	217	153	70.507	5.882
msrB	Cluster_73834	199	143	71.859	6.25
alaA	Cluster_73834	215	153	71.163	5.882
htpX	Cluster_10340	185	11	5.946	2.632
tpm	Cluster_116160	214	56	26.168	4.167
ygiD	Cluster_116160	202	48	23.762	3.704
deaD	Cluster_24117	211	60	28.436	2.381
speE	Cluster_104356	164	76	46.341	5.263
aroH	Cluster_104356	205	84	40.976	3.704
yofA	Cluster_113573	131	117	89.313	8.333
dmlR_15	Cluster_106973	216	10	4.63	0.69
ohrR	Cluster_147625	210	83	39.524	4.545
ohrB	Cluster_88724	54	29	53.704	7.692
efp	Cluster_155289	218	94	43.119	3.226
dmlR_16	Cluster_133575	215	4	1.86	0.725
bdcA	Cluster_133575	203	24	11.823	4.545
gltC_3	Cluster_112587	214	13	6.075	1.163
fatA	Cluster_26591	123	6	4.878	3.03
plsC	Cluster_102695	212	42	19.811	2.5
corA	Cluster_139618	203	63	31.034	3.125
mdoB_2	Cluster_89942	100	6	6.0	2.5
zupT_1	Cluster_98666	168	14	8.333	2.439
mtnD	Cluster_88136	219	48	21.918	1.887
hcaT	Cluster_88136	214	48	22.43	1.961
aroC	Cluster_46434	218	28	12.844	2.326
prmB	Cluster_67596	220	146	66.364	4.167
sttH_1	Cluster_67596	182	84	46.154	3.03
smrA	Cluster_70943	179	36	20.112	2.041
folE_2	Cluster_137635	103	42	40.777	3.846
yfcG_2	Cluster_85749	196	43	21.939	2.0
ydcO_3	Cluster_85749	138	45	32.609	3.448
linC	Cluster_69038	173	47	27.168	2.941
yfmJ	Cluster_69038	216	59	27.315	2.632
pyrF	Cluster_66705	217	59	27.189	2.941
kpsM	Cluster_3664	51	3	5.882	2.857
kpsT	Cluster_41912	46	2	4.348	3.226
kdsA_1	Cluster_20477	68	1	1.471	4.348
kdsB_1	Cluster_20477	44	1	2.273	4.762
dapH_3	Cluster_79432	80	1	1.25	5.0
kpsF	Cluster_3873	72	2	2.778	3.125
bioF_1	Cluster_5444	49	7	14.286	6.25
tdh	Cluster_5444	58	5	8.621	3.333
rmlC_1	Cluster_11423	114	8	7.018	1.887
btuD_2	Cluster_11423	221	1	0.452	1.064
arnE	Cluster_11423	22	6	27.273	8.333
rffH	Cluster_164481	53	5	9.434	5.0
rfbD	Cluster_164481	181	5	2.762	1.299
rfbB	Cluster_164481	142	5	3.521	1.639
pglF	Cluster_128819	205	9	4.39	1.333
wecA	Cluster_59402	85	6	7.059	2.703
ihfB	Cluster_6910	219	10	4.566	1.37
rpsA	Cluster_99558	219	136	62.1	12.5
cmk	Cluster_78945	218	28	12.844	1.923
aroA	Cluster_78945	219	28	12.785	1.923
pheA	Cluster_50591	218	36	16.514	2.174
serC	Cluster_50591	207	34	16.425	2.273
gyrA	Cluster_22773	217	45	20.737	2.273
mtnA	Cluster_109069	216	141	65.278	5.0
ubiG	Cluster_109069	219	141	64.384	3.448
mupP	Cluster_109069	187	134	71.658	5.0
yciK	Cluster_79435	219	42	19.178	1.852
mcpQ_2	Cluster_108818	202	40	19.802	1.695
tatC_1	Cluster_135995	178	30	16.854	3.448
tatB_1	Cluster_135995	173	30	17.341	3.704
tatA_1	Cluster_135995	177	29	16.384	3.448
hisE	Cluster_135995	219	158	72.146	6.25
hisI	Cluster_135995	192	136	70.833	6.25
ubiB	Cluster_99387	207	145	70.048	5.263
ubiJ	Cluster_99387	214	151	70.561	5.263
ubiE	Cluster_99387	220	153	69.545	4.762
phaC_1	Cluster_143524	206	7	3.398	2.778
catD_1	Cluster_143524	209	6	2.871	2.222
phaC_2	Cluster_37965	206	54	26.214	2.941
hslU	Cluster_133576	218	114	52.294	3.226
hslV	Cluster_75802	218	35	16.055	1.538
pyrC'	Cluster_75808	211	21	9.953	2.041
pyrB	Cluster_75808	218	21	9.633	2.0
pyrR_2	Cluster_75808	66	14	21.212	5.0
yqgF	Cluster_75808	219	21	9.589	1.852
gshB	Cluster_46374	216	61	28.241	3.226
phoP_1	Cluster_46374	190	28	14.737	2.128
pleD_1	Cluster_46374	121	28	23.14	6.667
rcsC_11	Cluster_46374	219	7	3.196	0.709
rsmE	Cluster_76263	219	78	35.616	1.961
bioA	Cluster_131428	218	100	45.872	3.448
mnmC_1	Cluster_55455	208	26	12.5	1.754
yceJ_2	Cluster_57991	56	1	1.786	4.545
yceI	Cluster_57991	209	23	11.005	3.846
rhlE_2	Cluster_52646	216	87	40.278	3.125
metF	Cluster_74755	219	53	24.201	3.125
ahcY	Cluster_32604	218	146	66.972	4.762
nhaP	Cluster_62825	212	10	4.717	2.439
mltA	Cluster_103437	157	66	42.038	4.762
cycA_2	Cluster_103437	186	28	15.054	2.083
yqjC	Cluster_93940	193	71	36.788	3.125
ligB	Cluster_13712	204	14	6.863	3.03
metK	Cluster_42855	215	62	28.837	3.226
COQ3_3	Cluster_42855	112	15	13.393	2.564
tktA	Cluster_42855	210	58	27.619	3.333
epd	Cluster_63625	215	28	13.023	3.125
pgk	Cluster_63625	217	27	12.442	3.125
cbbA	Cluster_116342	215	175	81.395	7.692
rcsC_12	Cluster_55079	219	3	1.37	0.704
ygjP	Cluster_55079	219	49	22.374	2.5
elaA	Cluster_81139	187	62	33.155	3.226
yccS	Cluster_128690	214	26	12.15	3.125
dbpA	Cluster_142042	190	160	84.211	11.111
hsrA_2	Cluster_110413	118	18	15.254	2.778
dmdC_2	Cluster_88142	221	10	4.525	1.389
putA	Cluster_23650	208	26	12.5	2.703
putP	Cluster_23650	214	26	12.15	2.703
rlmJ	Cluster_112607	215	37	17.209	2.381
tobZ	Cluster_62795	218	22	10.092	2.326
mshA_2	Cluster_62795	220	7	3.182	1.149
mshA_3	Cluster_141934	199	12	6.03	1.333
msbA_2	Cluster_116226	62	4	6.452	3.125
hldE	Cluster_95823	215	150	69.767	4.348
allS	Cluster_126666	79	45	56.962	7.692
waaA	Cluster_126666	215	59	27.442	2.857
apxIB_1	Cluster_46672	83	20	24.096	3.226
ltxD	Cluster_46672	28	24	85.714	25.0
tolC	Cluster_16607	49	39	79.592	14.286
thiC	Cluster_16607	215	155	72.093	5.263
nudF	Cluster_65581	217	121	55.76	4.0
cpdA_1	Cluster_127291	69	4	5.797	3.571
msrQ	Cluster_131415	118	64	54.237	5.263
msrP	Cluster_131415	210	111	52.857	7.143
ilvC	Cluster_147793	206	60	29.126	8.333
ilvH	Cluster_17408	220	189	85.909	6.667
ilvI	Cluster_17408	210	184	87.619	7.692
mrcB	Cluster_104901	218	170	77.982	5.556
hmuV	Cluster_83164	202	55	27.228	3.846
hmuU_1	Cluster_83164	211	22	10.427	2.128
hmuT	Cluster_83164	208	57	27.404	4.545
sfsA	Cluster_55217	219	140	63.927	6.25
aspC	Cluster_55217	190	134	70.526	9.091
dksA_1	Cluster_55217	217	54	24.885	1.493
gluQ	Cluster_142773	215	131	60.93	4.0
sasA_9	Cluster_44579	219	1	0.457	0.787
zraR	Cluster_44579	196	38	19.388	2.703
pcnB	Cluster_268	218	30	13.761	2.941
folK_1	Cluster_268	28	2	7.143	12.5
panB	Cluster_40108	161	66	40.994	6.667
panC	Cluster_40108	204	79	38.725	6.667
pgi	Cluster_56119	164	32	19.512	2.632
acsA_2	Cluster_68114	218	8	3.67	1.37
lsrG	Cluster_145952	183	98	53.552	6.667
pnp	Cluster_42654	216	102	47.222	6.25
rpsO	Cluster_84675	220	149	67.727	5.263
truB	Cluster_105378	220	122	55.455	5.263
rbfA	Cluster_105378	220	124	56.364	5.882
infB	Cluster_143575	217	193	88.94	11.111
nusA	Cluster_143575	219	201	91.781	11.111
rimP	Cluster_130485	221	160	72.398	8.333
tpiA	Cluster_141178	217	205	94.47	16.667
glmM	Cluster_60789	213	196	92.019	12.5
folP_1	Cluster_60789	31	23	74.194	14.286
ftsH	Cluster_60789	132	121	91.667	16.667
rlmE	Cluster_115448	220	167	75.909	14.286
yhbY	Cluster_115448	218	166	76.147	16.667
greA	Cluster_113305	215	46	21.395	7.143
carB	Cluster_113305	203	47	23.153	11.111
carA	Cluster_39182	209	27	12.919	4.0
dapB_2	Cluster_53434	26	13	50.0	12.5
dnaJ	Cluster_53434	215	134	62.326	5.556
dnaK_1	Cluster_115597	218	111	50.917	4.0
grpE	Cluster_62115	219	130	59.361	3.704
recN	Cluster_62115	215	130	60.465	4.167
fur	Cluster_118568	221	217	98.19	33.333
bamE	Cluster_118568	221	217	98.19	33.333
smpB	Cluster_154659	218	13	5.963	5.263
pdhR_2	Cluster_41376	173	81	46.821	8.333
glcA_1	Cluster_41376	33	8	24.242	5.556
lldD	Cluster_143523	210	142	67.619	5.0
ssrA	NO_CLUSTER_ASSOCIATION_FOUND	236	228	96.61	25.0
fhuA_1	Cluster_12339	210	10	4.762	1.22
bauD_1	Cluster_8618	67	2	2.985	3.846
gudD	Cluster_40681	180	61	33.889	3.704
ttuB_3	Cluster_40681	169	16	9.467	1.786
lutR_2	Cluster_40681	212	16	7.547	1.149
gph_1	Cluster_83684	191	32	16.754	1.923
tesB	Cluster_83684	194	63	32.474	3.704
ais_1	Cluster_68098	114	21	18.421	2.222
rcsC_13	Cluster_1202	218	2	0.917	0.694
rcsC_14	Cluster_1202	217	3	1.382	0.725
rcsC_15	Cluster_131489	217	2	0.922	0.725
rcsB	Cluster_142771	86	13	15.116	4.0
yadV_1	Cluster_148491	52	7	13.462	5.882
fimD_1	Cluster_32199	147	4	2.721	1.923
bamA_1	NO_CLUSTER_ASSOCIATION_FOUND	197	47	23.858	3.03
lpxD_1	NO_CLUSTER_ASSOCIATION_FOUND	140	28	20.0	3.448
fabZ	Cluster_106679	218	198	90.826	9.091
lpxA	Cluster_106679	216	194	89.815	7.692
lpxB	Cluster_106679	215	188	87.442	6.25
rnhB	Cluster_106679	215	188	87.442	6.25
dnaE	Cluster_65352	211	59	27.962	2.857
accA	Cluster_111408	208	205	98.558	33.333
tilS	Cluster_71559	216	58	26.852	2.128
pyrG	Cluster_37547	210	197	93.81	12.5
kdsA_2	Cluster_37547	68	35	51.471	5.263
eno	Cluster_81074	204	121	59.314	4.762
ftsB	Cluster_73774	217	91	41.935	4.762
ispD	Cluster_73774	214	88	41.121	4.545
dmlR_17	Cluster_111804	204	7	3.431	0.826
frmA_1	Cluster_111804	55	15	27.273	5.263
yeiG	Cluster_111804	212	129	60.849	3.448
ispF	Cluster_132962	218	35	16.055	2.5
